rom_rev,log_path,start_time,n_events,n_signals,signal_set,dominant_signal,rpm_mean,load_mean,app_mean,throttle_mean
20.8,logs/4-24/4-24 full.csv,20136.48,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2973.5,0.17,0.0,8.62745
20.8,logs/4-24/4-24 full.csv,20157.84,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2683.375,0.18,0.0,7.84314
20.8,logs/4-24/4-24 full.csv,20160.16,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1517.0,0.26,0.0,6.27451
20.8,logs/4-24/4-24 full.csv,20175.08,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2527.75,0.195,0.0,7.843135
20.8,logs/4-24/4-24 full.csv,20176.08,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1517.25,0.26,0.0,6.27451
20.8,logs/4-24/4-24 full.csv,20191.96,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1633.25,0.245,0.392157,6.47059
20.8,logs/4-24/4-24 full.csv,20233.8,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2683.75,0.18000000000000002,0.0,7.843140000000001
20.8,logs/4-24/4-24 full.csv,20283.36,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2636.25,0.33499999999999996,8.235295,12.7451
20.8,logs/4-24/4-24 full.csv,20293.44,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2406.5,0.2,0.0,7.45098
20.8,logs/4-24/4-24 full.csv,20295.2,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2337.125,0.345,8.23529,11.7647
20.8,logs/4-24/4-24 full.csv,20298.04,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1490.875,0.26,0.0,6.27451
20.8,logs/4-24/4-24 full.csv,20324.88,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2166.5,0.21000000000000002,3.137255,8.039215
20.8,logs/4-24/4-24 full.csv,20345.44,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2232.125,0.21,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,20367.96,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2050.75,0.395,9.01961,11.7647
20.8,logs/4-24/4-24 full.csv,20373.4,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1985.75,0.21500000000000002,0.0,6.862745
20.8,logs/4-24/4-24 full.csv,20387.0,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2202.625,0.23,0.9803919999999999,7.84314
20.8,logs/4-24/4-24 full.csv,20393.56,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,1994.4166666666667,0.21666666666666667,0.0,6.66667
20.8,logs/4-24/4-24 full.csv,20406.44,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,1971.0,0.225,0.392157,6.862745
20.8,logs/4-24/4-24 full.csv,20467.64,2,2,avcs_oscillation+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2046.0,0.22,0.0,6.66667
20.8,logs/4-24/4-24 full.csv,20502.32,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1917.875,0.26,4.5098,8.235295
20.8,logs/4-24/4-24 full.csv,20508.28,2,2,avcs_oscillation+timing_osc,avcs_oscillation,1872.375,0.33499999999999996,5.88235,10.00001
20.8,logs/4-24/4-24 full.csv,20520.4,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2101.5,0.21,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,20561.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1928.5,0.215,0.0,6.66667
20.8,logs/4-24/4-24 full.csv,20563.04,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,1922.25,0.35,6.66667,10.39215
20.8,logs/4-24/4-24 full.csv,20570.88,2,2,avcs_oscillation+timing_osc,timing_osc,2051.125,0.22,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,20571.68,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2056.125,0.215,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,20579.36,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1228.25,0.22499999999999998,0.0,4.509805
20.8,logs/4-24/4-24 full.csv,20590.16,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2517.375,0.19,0.0,7.84314
20.8,logs/4-24/4-24 full.csv,20600.88,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2664.0,0.18,0.0,7.84314
20.8,logs/4-24/4-24 full.csv,20608.0,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2324.0,0.225,2.3529435,8.431375000000001
20.8,logs/4-24/4-24 full.csv,20609.36,2,2,afr_osc+avcs_oscillation,afr_osc,2347.0,0.315,6.07843,10.9804
20.8,logs/4-24/4-24 full.csv,20612.72,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2341.625,0.22,2.156862,8.039215
20.8,logs/4-24/4-24 full.csv,20618.84,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2279.25,0.2,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,20620.68,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2200.75,0.33,7.254905,11.176449999999999
20.8,logs/4-24/4-24 full.csv,20670.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,855.75,0.36,0.0,5.2941199999999995
20.8,logs/4-24/4-24 full.csv,20798.6,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3211.375,0.18,1.764705,9.21569
20.8,logs/4-24/4-24 full.csv,20799.72,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3136.625,0.16,0.0,8.23529
20.8,logs/4-24/4-24 full.csv,20939.84,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3404.0,0.21,4.509805,11.176449999999999
20.8,logs/4-24/4-24 full.csv,21162.36,3,3,afr_osc+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3325.25,0.15333333333333332,0.0,8.62745
20.8,logs/4-24/4-24 full.csv,21167.0,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,3056.5,0.165,0.0,8.431370000000001
20.8,logs/4-24/4-24 full.csv,21173.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1168.25,0.295,0.0,5.88235
20.8,logs/4-24/4-24 full.csv,21202.32,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2487.875,0.19,0.0,7.64706
20.8,logs/4-24/4-24 full.csv,21276.88,3,3,avcs_oscillation+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3192.4166666666665,0.17,0.9150323333333333,8.75817
20.8,logs/4-24/4-24 full.csv,21280.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,871.25,0.31,0.0,4.70588
20.8,logs/4-24/4-24 full.csv,21336.52,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2722.875,0.175,0.0,7.84314
20.8,logs/4-24/4-24 full.csv,21347.96,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2290.625,0.44,10.9804,13.92155
20.8,logs/4-24/4-24 full.csv,21360.8,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2384.25,0.20500000000000002,1.568625,8.431370000000001
20.8,logs/4-24/4-24 full.csv,21361.8,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2346.375,0.2,0.0,7.45098
20.8,logs/4-24/4-24 full.csv,21362.8,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2286.25,0.21,0.0,7.45098
20.8,logs/4-24/4-24 full.csv,21364.88,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1462.875,0.265,0.0,6.27451
20.8,logs/4-24/4-24 full.csv,21384.56,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1609.5,0.25,0.0,6.47059
20.8,logs/4-24/4-24 full.csv,21484.28,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2678.625,0.19,3.137255,8.82353
20.8,logs/4-24/4-24 full.csv,21527.28,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1458.375,0.265,0.0,6.07843
20.8,logs/4-24/4-24 full.csv,21548.88,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2026.625,0.275,4.509805,9.01961
20.8,logs/4-24/4-24 full.csv,21555.64,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1460.375,0.26,0.0,6.07843
20.8,logs/4-24/4-24 full.csv,21627.08,3,3,afr_osc+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3309.0833333333335,0.16333333333333333,0.5228756666666666,8.75817
20.8,logs/4-24/4-24 full.csv,21644.8,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2714.25,0.18,0.0,7.84314
20.8,logs/4-24/4-24 full.csv,21648.12,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1065.875,0.25,0.0,4.70588
20.8,logs/4-24/4-24 full.csv,21665.24,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3399.0,0.2,3.92157,10.5882
20.8,logs/4-24/4-24 full.csv,21680.04,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2258.375,0.35,7.647055,11.5686
20.8,logs/4-24/4-24 full.csv,21699.56,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2154.625,0.20500000000000002,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,21707.36,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2192.0,0.20500000000000002,0.0,7.05882
20.8,logs/4-24/4-24 full.csv,21753.92,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2012.25,0.26,4.31373,8.62745
20.8,logs/4-24/4-24 full.csv,21776.32,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1115.5,0.235,0.0,4.31373
20.8,logs/4-24/4-24 full.csv,21796.32,2,2,avcs_oscillation+timing_osc,timing_osc,2183.0,0.29500000000000004,5.098039999999999,9.999985
20.9,logs/4-25/4-25 full.csv,7.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2004.25,0.352351253586129,0.0,10.9804
20.9,logs/4-25/4-25 full.csv,1202.48,3,3,avcs_oscillation+throttle_hunt_at_steady_app+timing_osc,throttle_hunt_at_steady_app,2434.8333333333335,0.19436284749749932,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,1214.52,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,1887.75,0.21368804201020666,0.0,6.66667
20.9,logs/4-25/4-25 full.csv,1225.0,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1129.0,0.26631217550020303,0.0,4.70588
20.9,logs/4-25/4-25 full.csv,1271.12,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2337.625,0.20110231350782148,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,1287.12,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2326.25,0.20118493114042452,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,1300.72,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2191.25,0.2142616596160105,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,1347.32,3,3,afr_osc+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2236.8333333333335,0.21012432611788734,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,1382.36,2,2,afr_osc+avcs_oscillation,avcs_oscillation,2521.625,0.40307169054404,8.431370000000001,13.529399999999999
20.9,logs/4-25/4-25 full.csv,1417.72,2,2,avcs_oscillation+timing_osc,timing_osc,2805.0,0.197434411482039,1.5686285,8.62745
20.9,logs/4-25/4-25 full.csv,1418.56,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2779.875,0.20774139626264548,0.392157,8.82353
20.9,logs/4-25/4-25 full.csv,1452.6,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2959.75,0.187820475182784,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,1458.72,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1580.125,0.226070224542654,0.0,5.294115
20.9,logs/4-25/4-25 full.csv,1501.84,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2958.75,0.184847908301811,0.0,8.431370000000001
20.9,logs/4-25/4-25 full.csv,1506.04,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2524.625,0.2470103832817805,4.117645,10.196075
20.9,logs/4-25/4-25 full.csv,1554.64,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3197.0,0.179419098130779,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,1563.96,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3190.75,0.17902067706483898,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,1582.16,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2804.625,0.1886939980434,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,1586.4,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2539.75,0.2266764162769655,1.96078,9.01961
20.9,logs/4-25/4-25 full.csv,1597.48,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2498.5,0.19299736147625468,0.0,7.843140000000001
20.9,logs/4-25/4-25 full.csv,1604.72,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2339.625,0.2024796882569565,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,1607.0,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2901.25,0.1885211696271195,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,1616.72,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2589.0,0.18864426419467,0.392157,7.84314
20.9,logs/4-25/4-25 full.csv,1637.04,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2098.25,0.222757059454307,0.0,7.05882
20.9,logs/4-25/4-25 full.csv,1663.68,2,2,avcs_oscillation+timing_osc,avcs_oscillation,1962.625,0.258751869701215,0.0,7.4509799999999995
20.9,logs/4-25/4-25 full.csv,1675.2,2,2,avcs_oscillation+timing_osc,timing_osc,1958.25,0.239295289161241,0.0,7.05882
20.9,logs/4-25/4-25 full.csv,1684.4,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,1920.6666666666667,0.35170679861888104,4.967316666666667,10.45753
20.9,logs/4-25/4-25 full.csv,1694.96,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1924.375,0.241948979665201,0.0,7.05882
20.9,logs/4-25/4-25 full.csv,1721.16,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2694.25,0.1896490671582035,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,2199.76,2,2,throttle_hunt_at_steady_app+timing_osc,throttle_hunt_at_steady_app,3265.875,0.1740732362944395,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,2242.48,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1320.625,0.24066130428691002,0.0,5.09804
20.9,logs/4-25/4-25 full.csv,2268.36,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2893.375,0.1828097342347895,0.0,8.431370000000001
20.9,logs/4-25/4-25 full.csv,2270.28,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2897.375,0.3139389325055215,4.509805,12.1569
20.9,logs/4-25/4-25 full.csv,2272.52,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2894.375,0.1835704996634675,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,2343.52,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1782.75,0.25651463330005153,7.0588,7.843135
20.9,logs/4-25/4-25 full.csv,2416.0,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2540.0,0.2038840224594265,1.17647,8.62745
20.9,logs/4-25/4-25 full.csv,2468.84,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2489.0,0.19297281125412652,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,2592.6,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2326.0,0.2042991024846075,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,2594.88,2,2,avcs_oscillation+timing_osc,timing_osc,2313.5,0.3004513813023135,4.31373,10.9804
20.9,logs/4-25/4-25 full.csv,2643.64,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2359.4166666666665,0.21576699604917435,2.2222199999999996,8.62744
20.9,logs/4-25/4-25 full.csv,2655.8,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2469.375,0.193408782266292,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,2666.48,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,4046.5,0.1823679658325865,0.0,10.980350000000001
20.9,logs/4-25/4-25 full.csv,2689.56,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2810.625,0.189779937694704,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,2729.36,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3505.875,0.16506801428394,0.0,9.01961
20.9,logs/4-25/4-25 full.csv,2821.84,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3367.875,0.16961165892691948,0.0,9.01961
20.9,logs/4-25/4-25 full.csv,2845.44,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1695.125,0.244385844851458,0.0,6.66667
20.9,logs/4-25/4-25 full.csv,2900.32,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,269.625,0.682638065281287,0.0,2.35294
20.9,logs/4-25/4-25 full.csv,7251.0,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,981.625,0.39730298977377254,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,7528.76,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,999.25,0.320809476745881,0.0,5.2941199999999995
20.9,logs/4-25/4-25 full.csv,7580.24,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2302.125,0.19991373985717448,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,7674.92,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1105.5,0.2656864605467745,0.0,4.509805
20.9,logs/4-25/4-25 full.csv,7760.56,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,rpm_swing_steady_tps,1561.0,0.19621915199474899,0.0,4.70588
20.9,logs/4-25/4-25 full.csv,7790.12,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2691.5,0.179121974390512,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,7793.04,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2674.375,0.26829954858418004,4.901965,11.176449999999999
20.9,logs/4-25/4-25 full.csv,7803.84,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,3029.875,0.2006728132246005,2.745095,9.803905
20.9,logs/4-25/4-25 full.csv,7816.68,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2756.625,0.21383928340838,1.96078,9.41177
20.9,logs/4-25/4-25 full.csv,7823.68,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2671.875,0.17953752819858199,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,7838.96,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2564.75,0.1878549864512425,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,7862.48,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2678.0,0.1806936359118435,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,7883.36,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2434.25,0.194737053458906,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,7901.68,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2683.625,0.18109937587098002,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,7966.12,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2734.25,0.18270713469482802,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,7981.96,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2664.75,0.1840864194792395,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,8033.4,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2663.75,0.184138719349453,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,8041.4,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2267.0,0.20706535202349233,0.130719,7.05882
20.9,logs/4-25/4-25 full.csv,8108.72,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2981.625,0.1653102072998015,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,8111.24,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2957.0,0.17278573242275502,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,8112.24,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2935.875,0.1716790706109365,0.0,8.23529
20.9,logs/4-25/4-25 full.csv,8140.8,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2964.5,0.19966245875143052,1.56863,9.41177
20.9,logs/4-25/4-25 full.csv,8143.52,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2944.125,0.178931733128314,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,8145.4,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2913.875,0.19839343907804902,0.9803934999999999,9.01961
20.9,logs/4-25/4-25 full.csv,8146.88,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2901.0,0.17766398450524,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,8155.76,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3398.5,0.168425818511097,0.0,9.01961
20.9,logs/4-25/4-25 full.csv,8209.36,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1924.0,0.251074319346626,3.52941,8.62746
20.9,logs/4-25/4-25 full.csv,8584.2,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2834.875,0.1786325485857415,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,8587.0,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2782.75,0.2302579774999265,3.1372549999999997,10.19606
20.9,logs/4-25/4-25 full.csv,8722.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3077.75,0.176232637478678,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,8756.48,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1890.875,0.240058776784219,0.0,7.05882
20.9,logs/4-25/4-25 full.csv,8852.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2332.875,0.2003555098024625,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,8854.56,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1151.625,0.23130259074835802,2.7451,4.705885
20.9,logs/4-25/4-25 full.csv,8859.44,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3056.0,0.179729009741728,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,8860.44,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2991.375,0.1745033484766835,0.0,8.431370000000001
20.9,logs/4-25/4-25 full.csv,8873.36,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2350.5,0.20216997982205498,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,8909.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2446.625,0.1931859069760155,0.0,7.64706
20.9,logs/4-25/4-25 full.csv,8990.16,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1540.0,0.26168990876291853,0.0,6.66667
20.9,logs/4-25/4-25 full.csv,9008.48,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2608.125,0.2080926490227775,1.96078,9.01961
20.9,logs/4-25/4-25 full.csv,9058.56,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3044.875,0.177457770610764,0.0,8.62745
20.9,logs/4-25/4-25 full.csv,9071.72,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2747.375,0.2246339257064535,2.549015,9.803905
20.9,logs/4-25/4-25 full.csv,9123.72,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,3347.75,0.171518183854828,0.0,9.01961
20.9,logs/4-25/4-25 full.csv,11332.68,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2125.5833333333335,0.22111976978459932,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,11334.0,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2097.625,0.2236843074160145,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,11339.24,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2000.75,0.23271218903367952,0.392157,7.2549
20.9,logs/4-25/4-25 full.csv,11347.92,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2037.75,0.2573744145268855,2.35294,8.62745
20.9,logs/4-25/4-25 full.csv,11348.56,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2037.875,0.2924251770201385,4.313725,9.607825
20.9,logs/4-25/4-25 full.csv,11437.08,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2529.625,0.1883487850770525,0.0,7.45098
20.9,logs/4-25/4-25 full.csv,11575.48,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2138.0,0.1977750542618245,0.0,7.05882
20.9,logs/4-25/4-25 full.csv,11597.76,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,1889.875,0.2371601890802075,0.0,7.05882
20.9,logs/4-25/4-25 full.csv,11628.32,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2623.75,0.18363131007016897,0.0,7.84314
20.9,logs/4-25/4-25 full.csv,11635.96,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2500.75,0.1919447937548775,0.0,7.84314
20.10,logs/4-27 20.10/4-27.csv,10.36,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,2072.0,0.356467181467182,0.0,10.98
20.10,logs/4-27 20.10/4-27.csv,666.52,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2135.0,0.271682242990654,1.8333333333333333,9.02
20.10,logs/4-27 20.10/4-27.csv,670.76,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1542.0,0.2671520442967845,0.0,6.47
