sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
51215,2276.76,15.31,15.27,14.55,31,2.34,-2.34,0.00,2076,0.221360626128838,34,21,59,7.66,1.52,0.78,7.84,7.23,14.51,3.63,-10.88,-9.49,1,8,0,0,1,74.90,0,0,1.79,3.10053333333333,0,179.6
51216,2276.8,15.52,16.08,14.55,31,3.13,-2.34,0.78,2074,0.223598891165482,34,21.5,59,7.73,1.52,0.78,8.24,7.17,14.51,3.63,-10.88,-9.49,1,8,0,0,3,74.90,0,0,1.79,3.09754666666667,0,179.6
51217,2276.84,16.24,16.77,14.55,31,3.91,-2.34,1.56,2077,0.224747231584015,34,22.5,59,7.78,1.54,1.18,8.24,12.07,14.51,3.63,-10.88,-9.39,1,8,0,0,4,74.90,0,0,1.79,3.10165333333333,0,179.6
51218,2276.88,17.00,17.11,14.52,31,4.69,-2.34,2.34,2080,0.230453070544406,34,23,59,7.99,1.56,1.57,8.63,14.48,14.51,3.77,-10.74,-9.20,1,8,0,0,6,74.90,0,0,1.79,3.10650666666667,0,179.6
51219,2276.92,17.54,16.88,14.52,31,5.47,-2.34,3.13,2087,0.250377290693496,34,23.5,59,8.71,1.58,1.57,8.63,16.88,14.51,3.77,-10.74,-9.20,1,8,0,0,9,74.90,0,0,1.79,3.11696,0,179.6
51220,2276.96,17.59,16.65,14.49,31,6.25,-2.34,3.91,2070,0.250404540514431,34,24,59,8.64,1.58,1.96,9.02,19.30,14.51,3.77,-10.74,-9.10,1,8,0,0,10,74.90,0,0,2.05,3.53322666666667,0,179.6
51221,2277,17.08,16.31,14.49,31,6.25,-2.34,3.91,2069,0.271402682131207,34,25,59,9.36,1.58,2.35,9.02,21.77,14.51,3.92,-10.59,-9.10,1,8,0,0,13,74.90,0,0,2.05,3.53152,0,179.6
51222,2277.04,16.87,16.08,14.47,31,6.25,-2.34,3.91,2069,0.271501087744743,34,25.5,59,9.36,1.6,3.14,9.02,31.45,14.51,3.92,-10.59,-8.81,1,8,0,0,15,74.90,0,0,2.05,3.53024,0,179.6
51223,2277.08,16.57,15.85,14.45,31,6.25,-2.34,3.91,2073,0.278726483357453,34,26,59,9.63,1.6,4.31,9.80,41.09,14.51,4.06,-10.45,-8.23,1,8,0,0,14,74.90,0,0,2.05,3.53792,0,179.6
51224,2277.12,16.28,15.73,14.45,31,6.25,-2.34,3.91,2086,0.295110258868648,34,27,59,10.26,1.66,4.71,11.37,45.75,14.51,4.06,-10.45,-8.23,1,8,0,0,15,74.90,0,0,2.05,3.56010666666667,0,179.6
51225,2277.16,16.15,15.62,14.38,31,7.03,-2.34,4.69,2069,0.342442914099311,34,27.5,59,11.81,1.72,4.71,11.37,45.82,14.51,4.35,-10.16,-7.94,1,8,0,0,16,74.90,0,0,2.30,3.97296,0,179.6
51226,2277.2,15.90,15.50,14.27,31,7.03,-2.34,4.69,2071,0.354074610648316,34,28,59,12.22,1.74,4.71,11.37,45.96,14.51,4.50,-10.01,-7.94,1,8,0,0,15,74.90,0,0,2.30,3.97584,0,179.6
51227,2277.24,15.77,15.50,14.27,31,7.81,-2.34,5.47,2099,0.360829163688349,34,28.5,59,12.62,1.74,5.49,11.76,50.36,14.51,4.79,-9.72,-7.94,1,8,0,0,15,74.90,0,0,2.56,4.4768,0,179.6
51228,2277.28,15.69,15.39,14.19,31,7.81,-2.34,5.47,2080,0.382257482870537,34,28,59,13.25,1.76,5.49,11.76,50.66,14.51,4.93,-9.58,-7.76,1,8,0,0,15,74.90,0,0,2.56,4.4368,0,179.6
51229,2277.32,15.60,15.39,14.19,31,8.59,-2.34,6.25,2047,0.400341922090609,34,28,59,13.66,1.78,5.49,12.16,51.12,14.51,5.08,-9.43,-7.76,1,8,0,0,15,74.90,0,0,2.82,4.80421333333333,0,179.6
51230,2277.36,15.56,15.39,14.13,31,9.38,-2.34,7.03,2046,0.400684429234906,34,28,59,13.66,1.78,5.49,12.16,53.65,14.51,5.22,-9.29,-7.73,1,8,0,0,15,74.90,0,0,2.82,4.80010666666667,0,179.6
51231,2277.4,15.52,15.39,14.09,31,9.38,-2.34,7.03,2071,0.39661999034283,34,28,59,13.69,1.78,6.27,12.16,60.49,14.51,5.37,-9.14,-7.36,1,8,0,0,16,74.90,0,0,2.82,4.85994666666667,0,179.6
51232,2277.44,15.98,15.27,14.09,31,10.16,-2.34,7.81,2089,0.41469426827809,34,28,59,14.44,1.8,6.27,12.94,60.12,14.51,5.51,-9.00,-7.36,1,8,0,0,16,74.90,0,0,2.82,4.90277333333333,0,179.6
51233,2277.48,15.77,15.16,14.05,31,10.16,-2.34,7.81,2043,0.455324357405141,34,28,59,15.5,1.84,6.27,12.94,60.63,14.51,5.66,-8.85,-7.36,1,8,0,0,16,74.90,0,0,3.07,5.2288,0,179.6
51234,2277.52,15.27,14.93,14.00,31,9.38,-2.34,7.03,2057,0.454266958424508,34,28,59,15.57,1.82,6.67,12.94,63.60,14.51,5.80,-8.71,-7.23,1,8,0,0,16,74.90,0,0,3.07,5.26464,0,179.6
51235,2277.56,15.10,14.59,14.00,31,8.59,-2.34,6.25,2080,0.445780235633566,34,28,59,15.45,1.82,7.45,12.94,69.97,14.51,5.95,-8.56,-7.23,1,8,0,0,17,74.90,0,0,3.07,5.32352,0,179.6
51236,2277.6,14.80,14.47,13.99,31,8.59,-2.34,6.25,2064,0.458195033313144,34,27.5,59,15.76,1.86,7.84,13.73,72.78,14.51,5.95,-8.56,-6.89,1,8,0,0,16,74.90,0,0,3.07,5.2832,0,179.6
51237,2277.64,14.21,14.36,13.99,31,7.81,-2.34,5.47,2052,0.487426900584795,34,27.5,59,16.67,1.88,7.45,13.73,70.82,14.51,6.09,-8.42,-6.89,1,8,0,0,17,74.90,0,0,3.33,5.69088,0,179.6
51238,2277.68,13.92,14.24,13.94,31,7.03,-2.34,4.69,2065,0.491681801670905,34,27.5,59,16.92,1.88,7.45,13.73,70.33,14.51,6.24,-8.27,-6.95,1,8,0,0,17,74.90,0,0,3.33,5.72624,0,179.6
51239,2277.72,13.92,14.13,13.92,31,7.03,-2.34,4.69,2068,0.496071558080503,34,27.5,59,17.1,1.88,7.45,13.73,70.24,14.51,6.38,-8.13,-6.98,1,8,0,0,17,74.90,0,0,3.33,5.73594666666667,0,179.6
51240,2277.76,14.00,14.13,13.92,31,6.25,-2.34,3.91,2059,0.491717269856692,34,27,59,16.87,1.88,7.45,13.73,70.48,14.51,6.38,-8.13,-6.98,1,8,0,0,17,74.90,0,0,3.33,5.70890666666667,0,179.6
51241,2277.8,13.96,14.01,13.92,31,6.25,-2.34,3.91,2047,0.479472463060203,34,27,59,16.36,1.86,7.45,13.33,70.58,14.51,6.53,-7.98,-6.94,1,8,0,0,18,74.90,0,0,3.33,5.67770666666667,0,179.6
51242,2277.84,14.00,14.01,13.92,31,5.47,-2.34,3.13,2077,0.471273777991813,34,27,59,16.31,1.86,7.45,13.33,70.41,14.51,6.53,-7.98,-6.96,1,8,0,0,18,74.90,0,0,3.33,5.75882666666667,0,179.6
51243,2277.88,13.83,14.01,13.92,31,5.47,-2.34,3.13,2071,0.472178636089318,34,27,59,16.3,1.86,7.06,13.33,65.32,14.51,6.53,-7.98,-6.96,1,8,0,0,17,74.90,0,0,3.33,5.74426666666667,0,179.6
51244,2277.92,13.92,14.01,13.98,31,4.69,-2.34,2.34,2045,0.475540887422076,34,27,59,16.21,1.84,6.27,12.94,61.01,14.51,6.53,-7.98,-7.35,1,8,0,0,18,74.90,0,0,3.33,5.67216,0,179.6
51245,2277.96,13.79,13.90,13.98,31,3.91,-2.34,1.56,2071,0.449583584791792,34,27,59,15.52,1.8,5.88,12.55,55.98,14.51,6.53,-7.98,-7.35,1,8,0,0,18,74.90,0,0,3.33,5.74426666666667,0,179.6
51246,2278,13.62,13.78,14.01,31,3.13,-2.34,0.78,2065,0.433563385397748,34,27,59,14.92,1.8,4.31,11.76,41.01,14.51,6.38,-8.13,-7.65,1,8,0,0,18,74.90,0,0,3.33,5.72624,0,179.6
51247,2278.04,13.50,13.67,14.11,31,2.34,-2.34,0.00,2049,0.401464128843338,34,27,59,13.71,1.72,3.14,10.59,29.14,14.51,6.24,-8.27,-8.62,1,8,0,0,18,74.90,0,0,3.07,5.24544,0,179.6
51248,2278.08,13.62,13.67,14.11,31,1.56,-2.34,-0.78,2061,0.341526143394395,34,27.5,59,11.73,1.68,3.14,9.80,29.06,14.51,5.95,-8.56,-8.62,1,8,0,0,18,74.90,0,0,2.82,4.83589333333333,0,179.6
51249,2278.12,13.41,13.55,15.31,31,0.78,-2.34,-1.56,2066,0.318877057115199,34,28,59,10.98,1.66,3.14,9.80,31.41,14.51,5.66,-8.85,-8.52,1,8,0,0,18,74.90,0,0,2.82,4.84821333333333,0,179.6
51250,2278.16,13.41,13.44,15.34,31,0.00,-2.34,-2.34,2063,0.311563636363636,34,28,59,10.71,1.66,3.14,9.80,29.06,14.51,5.37,-9.14,-8.62,1,8,0,0,18,74.90,0,0,2.56,4.4,0,179.6
51251,2278.2,13.29,13.44,15.34,31,-0.78,-2.34,-3.13,2057,0.305942398833394,34,28,59,10.49,1.64,2.75,9.80,26.65,14.51,5.22,-9.29,-8.62,1,8,0,0,18,74.90,0,0,2.56,4.3888,0,179.6
51252,2278.24,13.20,13.32,14.55,31,-1.56,-2.34,-3.91,2058,0.306376776387708,34,28,59,10.51,1.64,2.35,9.80,25.04,14.51,5.08,-9.43,-8.75,1,8,0,0,17,74.90,0,0,2.56,4.39093333333333,0,179.6
51253,2278.28,13.25,13.44,14.55,31,-2.34,-2.34,-4.69,2076,0.297363034316677,34,28,59,10.29,1.64,2.35,9.41,23.83,14.51,4.93,-9.58,-8.75,1,8,0,0,17,74.90,0,0,2.30,3.9864,0,179.6
51254,2278.32,13.50,13.44,14.55,31,-2.34,-2.34,-4.69,2045,0.302824306149896,34,28,59,10.32,1.64,2.35,9.41,22.20,14.51,4.93,-9.58,-8.84,1,8,0,0,17,74.90,0,0,2.30,3.92592,0,179.6
51255,2278.36,13.25,13.55,14.60,31,-2.34,-2.34,-4.69,2041,0.301653803748622,34,28,59,10.26,1.62,1.96,9.41,21.48,14.51,4.79,-9.72,-8.91,1,8,0,0,16,74.90,0,0,2.30,3.91824,0,179.6
51256,2278.4,13.46,13.78,14.60,31,-2.34,-2.34,-4.69,2070,0.295036831300568,34,28,59,10.18,1.62,2.35,9.02,21.73,14.51,4.64,-9.87,-8.91,1,8,0,0,16,74.90,0,0,2.30,3.97488,0,179.6
51257,2278.44,13.62,13.90,14.63,31,-2.34,-2.34,-4.69,2069,0.291225525743292,34,28,59,10.04,1.6,2.35,9.02,21.70,14.51,4.64,-9.87,-8.91,1,8,0,0,17,74.90,0,0,2.30,3.97152,0,179.6
51258,2278.48,13.79,14.01,14.63,31,-2.34,-2.34,-4.69,2053,0.29462915601023,34,28,59,10.08,1.6,1.96,9.41,21.47,14.51,4.64,-9.87,-8.92,1,8,0,0,16,74.90,0,0,2.30,3.94128,0,179.6
51259,2278.52,13.88,14.13,14.63,31,-2.34,-2.34,-4.69,2047,0.29248992550983,34,28,59,9.98,1.6,1.96,9.41,19.88,14.51,4.50,-10.01,-8.92,1,8,0,0,16,74.90,0,0,2.30,3.93072,0,179.6
51260,2278.56,14.13,14.24,14.61,31,-2.34,-2.34,-4.69,2053,0.292839746712129,34,28,59,10.02,1.6,2.35,9.02,21.79,14.51,4.50,-10.01,-9.00,1,8,0,0,16,74.90,0,0,2.30,3.94176,0,179.6
51261,2278.6,14.26,14.36,14.61,31,-2.34,-2.34,-4.69,2069,0.289160120845921,34,28.5,59,9.97,1.58,2.35,9.02,21.77,14.51,4.50,-10.01,-9.00,1,8,0,0,16,74.90,0,0,2.30,3.972,0,179.6
51262,2278.64,14.26,14.36,14.61,31,-2.34,-2.34,-4.69,2060,0.291518019657809,33,28.5,59,10.01,1.6,1.57,9.02,20.15,14.51,4.50,-10.01,-8.92,1,8,0,0,15,74.90,0,0,2.05,3.51616,0,179.6
51263,2278.68,14.34,14.47,14.59,31,-2.34,-2.34,-4.69,2039,0.297866077998528,33,28,59,10.12,1.6,1.18,9.41,18.56,14.51,4.50,-10.01,-9.02,1,8,0,0,16,74.90,0,0,2.05,3.47904,0,179.6
51264,2278.72,14.47,14.47,14.59,31,-2.34,-2.34,-4.69,2050,0.296231247713136,33,28.5,59,10.12,1.6,1.18,9.02,16.66,14.51,4.50,-10.01,-9.02,1,8,0,0,16,74.90,0,0,2.30,3.93552,0,179.6
51265,2278.76,14.42,14.59,14.55,31,-2.34,-2.34,-4.69,2050,0.29538911929739,33,28.5,59,10.09,1.6,1.57,9.02,15.38,14.51,4.50,-10.01,-9.13,1,8,0,0,15,74.90,0,0,2.30,3.93504,0,179.6
51266,2278.8,14.47,14.59,14.55,31,-2.34,-2.34,-4.69,2051,0.29374619041814,33,28.5,59,10.04,1.6,1.57,9.02,14.46,14.51,4.50,-10.01,-9.20,1,8,0,0,16,74.90,0,0,2.30,3.93744,0,179.6
51267,2278.84,14.64,14.70,14.55,31,-1.56,-2.34,-3.91,2044,0.280332681017613,33,28.5,59,9.55,1.58,1.18,9.02,12.87,14.51,4.50,-10.01,-9.20,1,8,0,0,16,74.90,0,0,2.30,3.92448,0,179.6
51268,2278.88,14.68,14.70,14.55,31,-1.56,-2.34,-3.91,2030,0.282266009852217,33,28.5,59,9.55,1.58,0.78,8.63,11.30,14.51,4.35,-10.16,-9.30,1,8,0,0,15,74.90,0,0,2.05,3.46453333333333,0,179.6
51269,2278.92,14.72,14.81,14.55,31,-1.56,-2.34,-3.91,2048,0.280439560439561,33,28.5,59,9.57,1.58,0.39,8.24,9.73,14.51,4.35,-10.16,-9.30,1,8,0,0,15,74.90,0,0,2.05,3.4944,0,179.6
51270,2278.96,14.76,14.81,14.55,31,-0.78,-2.34,-3.13,2049,0.264096620714896,33,28.5,59,9.02,1.56,0.39,8.24,8.14,14.51,4.35,-10.16,-9.40,1,8,0,0,16,74.90,0,0,2.05,3.49738666666667,0,179.6
51271,2279,14.76,14.81,14.59,31,-0.78,-2.34,-3.13,2042,0.244730077120823,33,28.5,59,8.33,1.54,0.39,8.24,6.56,14.51,4.21,-10.30,-9.50,1,8,0,0,15,74.90,0,0,2.05,3.48544,0,179.6
51272,2279.04,14.72,14.93,14.59,31,-0.78,-2.34,-3.13,2064,0.240726832222895,33,28.5,59,8.28,1.52,0.00,7.84,4.95,14.51,4.21,-10.30,-9.50,1,8,0,0,15,74.90,0,0,2.05,3.52213333333333,0,179.6
51273,2279.08,14.68,14.81,14.60,31,-0.78,-2.34,-3.13,2053,0.24140282513395,33,28,59,8.26,1.52,0.00,7.84,3.34,14.51,4.21,-10.30,-9.61,1,8,0,0,15,0.00,0,0,2.05,3.50378666666667,0,179.6
51274,2279.12,14.85,14.81,14.61,31,-0.78,-2.34,-3.13,2023,0.246138638329421,33,27.5,59,8.3,1.5,0.00,7.45,1.46,14.51,4.06,-10.45,-9.71,1,8,0,0,11,0.00,0,0,2.05,3.45301333333333,0,179.6
51275,2279.16,14.89,14.70,14.61,31,-0.78,-2.34,-3.13,2030,0.243281192265057,33,26.5,59,8.23,1.5,0.00,7.45,0.22,14.51,4.06,-10.45,-9.71,1,8,0,0,4,0.00,0,0,2.05,3.46410666666667,0,179.6
51276,2279.2,14.93,14.70,14.61,31,-0.78,-2.34,-3.13,2018,0.226914498141264,33,26,59,7.63,1.48,0.00,7.45,0.00,14.51,4.06,-10.45,-9.78,1,8,0,0,2,0.00,0,0,2.05,3.4432,0,179.6
51277,2279.24,14.89,14.70,14.61,31,-0.78,-2.34,-3.13,2012,0.226612001490868,33,25.5,59,7.6,1.48,0.00,7.45,0.00,14.51,4.06,-10.45,-9.78,1,8,0,0,1,0.00,0,0,1.79,3.00496,0,179.6
51278,2279.28,14.76,14.81,14.60,31,-0.78,-2.34,-3.13,2028,0.223641069887834,33,24.5,59,7.56,1.48,0.00,7.45,0.00,14.51,3.92,-10.59,-9.78,1,8,0,0,1,0.00,0,0,1.79,3.02885333333333,0,179.6
51279,2279.32,15.39,14.81,14.62,31,-0.78,-2.34,-3.13,2030,0.223771400418771,33,24,59,7.57,1.48,0.00,7.45,0.00,14.51,3.92,-10.59,-9.78,1,8,0,0,1,0.00,0,0,1.79,3.03109333333333,0,179.6
51280,2279.36,15.31,14.93,14.62,31,-0.78,-2.34,-3.13,2031,0.215092945955928,33,23.5,59,7.28,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.78,1,8,0,0,1,0.00,0,0,1.79,3.03258666666667,0,179.6
51281,2279.4,15.44,14.93,14.63,31,0.00,-2.34,-2.34,2040,0.222325695380468,33,23,59,7.56,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51282,2279.44,15.52,14.93,14.55,31,0.00,-2.34,-2.34,2008,0.226251556662516,33,22,59,7.57,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51283,2279.48,15.48,14.93,14.55,31,0.00,-2.34,-2.34,2019,0.225826420700755,33,21.5,59,7.6,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51284,2279.52,15.44,15.04,14.55,31,0.00,-2.34,-2.34,2034,0.224538972215392,33,21,59,7.61,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51285,2279.56,15.48,15.27,14.55,31,0.78,-2.34,-1.56,2021,0.226280623608018,33,20,59,7.62,1.5,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51286,2279.6,15.73,15.73,14.55,31,0.78,-2.34,-1.56,2018,0.226858275520317,33,20,59,7.63,1.5,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51287,2279.64,15.90,16.08,14.55,31,1.56,-2.34,-0.78,2009,0.228201617921593,33,20,59,7.64,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51288,2279.68,16.24,16.31,14.55,31,2.34,-2.34,0.00,1995,0.229444931712818,32,20,59,7.63,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51289,2279.72,16.78,16.65,14.55,31,3.13,-2.34,0.78,2028,0.224852071005917,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51290,2279.76,17.00,17.11,14.55,31,3.13,-2.34,0.78,2020,0.224879316747122,32,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51291,2279.8,17.50,17.57,14.55,31,4.69,-2.34,2.34,2010,0.226538987688099,32,20,59,7.59,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51292,2279.84,17.96,17.69,14.55,31,5.47,-2.34,3.13,1981,0.23021582733813,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51293,2279.88,18.60,17.69,14.55,31,6.25,-2.34,3.91,1985,0.225519586849729,32,20,59,7.46,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51294,2279.92,19.06,17.57,14.55,31,0.00,-2.34,-2.34,2014,0.226684870299119,32,20,59,7.61,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.74,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51295,2279.96,19.52,17.46,12.67,31,0.00,-2.34,-2.34,2011,0.226426351771287,32,20,59,7.59,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51296,2280,19.48,17.34,12.67,31,0.00,-2.34,-2.34,1991,0.228097928436912,32,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.78,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51297,2280.04,19.57,17.23,12.67,31,0.00,-2.34,-2.34,1966,0.224952308279283,32,20,59,7.37,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.71,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51298,2280.08,19.44,17.11,12.67,31,0.00,-2.34,-2.34,1983,0.229104665825977,32,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.69,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51299,2280.12,19.65,17.00,12.67,31,0.00,-2.34,-2.34,1997,0.227741612418628,32,20,59,7.58,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.69,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51300,2280.16,19.52,17.11,12.67,31,0.00,-2.34,-2.34,1990,0.229777610252544,32,20,59,7.62,1.5,0.00,7.45,0.00,14.51,3.63,-10.88,-9.76,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51301,2280.2,19.31,17.34,12.67,31,0.00,-2.34,-2.34,1974,0.231061565746136,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.76,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51302,2280.24,19.31,17.69,12.67,31,0.00,-2.34,-2.34,1961,0.232593726090283,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.71,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51303,2280.28,19.23,18.03,12.67,31,0.00,-2.34,-2.34,1956,0.232238271762751,32,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.63,-10.88,-9.67,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51304,2280.32,19.27,18.60,12.67,31,0.00,-2.34,-2.34,1984,0.22989664734056,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.67,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51305,2280.36,19.65,19.64,12.67,31,0.00,-2.34,-2.34,1970,0.230862944162437,32,20,59,7.58,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.74,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51306,2280.4,20.03,20.33,12.67,31,0.00,-2.34,-2.34,1932,0.236055390190242,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.64,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51307,2280.44,20.32,20.33,12.67,31,0.00,-2.34,-2.34,1940,0.235021260146888,32,20,59,7.6,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.64,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51308,2280.48,20.41,20.33,12.67,31,0.00,-2.34,-2.34,1968,0.230851334180432,32,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.68,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51309,2280.52,20.32,20.33,12.67,31,0.00,-2.34,-2.34,1932,0.235123592597386,32,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.68,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51310,2280.56,20.32,20.33,12.67,31,0.00,-2.34,-2.34,1921,0.237750585784952,32,20,59,7.61,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.61,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51311,2280.6,20.32,20.33,12.67,31,0.00,-2.34,-2.34,1947,0.235130970724191,32,20,59,7.63,1.48,0.00,7.06,0.00,14.51,3.77,-10.74,-9.61,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51312,2280.64,20.41,20.33,12.67,31,0.00,-2.34,-2.34,1947,0.234792656310181,31,20,59,7.62,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.61,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51313,2280.68,20.24,20.33,12.67,31,0.00,-2.34,-2.34,1915,0.237180156657963,31,20,59,7.57,1.48,0.00,7.45,0.00,14.51,3.77,-10.74,-9.61,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51314,2280.72,20.41,20.33,12.68,31,0.00,-2.34,-2.34,1910,0.237549096622152,31,20,59,7.56,1.48,0.00,7.06,0.00,14.51,3.77,-10.74,-9.56,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51315,2280.76,19.99,20.33,12.68,31,0.00,-2.34,-2.34,1934,0.235470527404343,31,20,59,7.59,1.48,0.00,7.06,0.00,14.51,3.77,-10.74,-9.56,1,8,0,0,1,0.00,0,0,0.00,0,0,179.6
51316,2280.8,19.78,20.33,12.68,31,0.00,-2.34,35.90,1911,0.238304552590267,31,20,59,7.59,1.48,0.00,7.06,0.00,14.51,3.77,-10.74,-9.59,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51317,2280.84,19.78,20.33,12.68,31,0.00,-2.34,35.90,1899,0.23001579778831,31,20,59,7.28,1.46,0.00,7.06,0.00,14.51,3.77,-10.74,-9.59,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51318,2280.88,19.86,20.33,12.68,31,0.00,-2.34,36.17,1915,0.230943987465727,31,20,59,7.37,1.46,0.00,7.06,0.00,14.51,3.77,-10.74,-9.53,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51319,2280.92,19.86,20.33,12.68,31,0.00,-2.34,36.17,1917,0.227826313730604,31,20,59,7.28,1.46,0.00,7.06,0.00,14.51,3.77,-10.74,-9.55,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51320,2280.96,19.82,20.33,12.68,31,0.00,-2.34,36.03,1892,0.236543797066984,31,20,59,7.46,1.48,0.00,7.06,0.00,14.51,3.92,-10.59,-9.55,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51321,2281,19.86,20.33,12.68,31,0.00,-2.34,36.17,1884,0.234744525547445,31,20,59,7.37,1.46,0.00,7.06,0.00,14.51,3.92,-10.59,-9.51,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51322,2281.04,19.82,20.33,12.68,31,0.00,-2.34,36.03,1904,0.220646178092987,30,20,59,7,1.46,0.00,7.06,0.00,14.51,3.77,-10.74,-9.51,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51323,2281.08,19.90,20.33,12.68,31,0.00,-2.34,36.31,1902,0.212043123849592,30,20,59,6.72,1.46,0.00,7.06,0.00,14.51,3.92,-10.59,-9.51,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51324,2281.12,19.69,20.33,12.68,30,0.00,-2.34,35.63,1877,0.2119621686426,30,20,59,6.63,1.46,0.00,7.06,0.00,14.51,3.77,-10.74,-9.51,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
51325,2281.16,19.94,20.33,12.68,30,0.00,-2.34,36.44,1877,0.205248434794192,30,20,59,6.42,1.46,0.00,7.06,0.00,14.51,3.92,-10.59,-9.51,1,10,0,0,1,0.00,0,0,0.00,0,0,179.6
