sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT,src,seam
22404,34732.88,13.5816,12.6328,13.1408,32,0.0,0.0,0.0,2053.25,1.2328747108243028,24.8548,14.0,82.4,42.19,2.48,58.0392,39.6078,246.033,14.2196,14.935,0.7154000000000007,4.46002,1,8,0,0.0,11,74.902,0,0.0,7.68,13.140799999999999,0,176.0,log0002.csv,0
22405,34732.92,13.2876,12.518,13.1294,32,0.0,0.0,0.0,2036.25,1.2847145488029466,24.8548,14.0,82.4,43.6,2.46,57.6471,40.0,247.07,14.2196,14.935,0.7154000000000007,4.48564,1,8,0,0.0,11,74.902,0,0.0,7.68,13.032,0,176.0,log0002.csv,0
22406,34732.96,13.2876,12.4031,13.1351,32,0.0,0.0,0.0,2055.25,1.2728378542756356,24.8548,13.5,82.4,43.6,2.48,57.6471,40.0,248.591,14.2196,14.935,0.7154000000000007,4.51087,1,8,0,0.0,11,74.902,0,0.0,7.68,13.153599999999999,0,176.0,log0002.csv,0
22407,34733.0,13.0343,12.2883,13.1351,32,0.0,0.0,0.0,2086.5,1.2281811646297627,24.8548,13.5,82.4,42.71,2.5,57.6471,40.0,249.53,14.2196,15.08,0.8604000000000003,4.51087,1,8,0,0.0,11,74.902,0,0.0,7.68,13.3536,0,176.0,log0002.csv,0
22408,34733.04,13.1174,12.2883,13.0837,32,0.0,0.0,0.0,2104.0,1.2795627376425855,24.8548,13.5,82.4,44.87,2.5,57.6471,40.3922,251.906,14.2196,15.08,0.8604000000000003,4.56452,1,8,0,0.0,11,74.902,0,0.0,7.936,13.914453333333334,0,176.0,log0002.csv,0
22409,34733.08,12.9917,12.2883,13.0667,32,0.0,0.0,0.0,2104.25,1.2865391469644765,24.8548,14.5,82.4,45.12,2.52,57.2549,40.3922,254.329,14.2196,15.08,0.8604000000000003,4.63925,1,8,0,0.0,11,74.902,0,0.0,7.936,13.916106666666668,0,176.0,log0002.csv,0
22410,34733.12,13.1174,12.1734,13.0667,32,0.0,0.0,0.0,2077.0,1.2961964371689936,25.4762,14.0,82.4,44.87,2.5,56.4706,40.3922,255.011,14.2196,15.08,0.8604000000000003,4.63925,1,8,0,0.0,11,74.902,0,0.0,7.936,13.735893333333333,0,176.0,log0002.csv,0
22411,34733.16,12.9917,12.1734,13.0894,32,0.0,0.0,0.0,2128.5,1.254122621564482,25.4762,14.0,82.4,44.49,2.5,56.0784,41.1765,256.055,14.2196,15.08,0.8604000000000003,4.63938,1,8,0,0.0,11,74.902,0,0.0,7.936,14.076480000000002,0,176.0,log0002.csv,0
22412,34733.2,12.9085,12.1734,13.0894,32,0.0,0.0,0.0,2150.25,1.287478200209278,25.4762,14.0,82.4,46.14,2.5,56.4706,41.1765,257.475,14.2196,15.08,0.8604000000000003,4.63938,1,8,0,0.0,11,74.902,0,0.0,7.936,14.22032,0,176.0,log0002.csv,0
22413,34733.24,12.7384,12.1734,12.999,32,0.0,0.0,0.0,2144.5,1.2836558638377245,25.4762,14.0,82.4,45.88,2.54,56.4706,41.5686,260.088,14.2196,15.08,0.8604000000000003,4.77208,1,8,0,0.0,11,74.902,0,0.0,7.936,14.182293333333334,0,176.0,log0002.csv,0
22414,34733.28,12.7384,12.1734,13.0384,32,0.0,0.0,0.0,2135.25,1.2928696873902352,26.0976,14.0,82.4,46.01,2.54,55.6863,42.3529,261.637,14.2196,15.225,1.0053999999999998,4.78326,1,8,0,0.0,11,74.902,0,0.0,7.936,14.121120000000001,0,176.0,log0002.csv,0
22415,34733.32,12.9085,12.1734,13.0384,32,0.0,0.0,0.0,2130.75,1.3063005983808518,26.0976,14.0,82.4,46.39,2.52,55.2941,42.3529,262.295,14.2196,15.225,1.0053999999999998,4.78326,1,8,0,0.0,11,74.902,0,0.0,7.936,14.091360000000002,0,176.0,log0002.csv,0
22416,34733.36,12.8234,12.1734,12.9766,32,0.0,0.0,0.0,2199.25,1.2882573604637944,26.0976,14.0,82.4,47.22,2.58,55.2941,42.7451,264.106,14.2196,15.225,1.0053999999999998,4.89049,1,8,0,0.0,11,74.902,0,0.0,8.192,15.013546666666668,0,176.0,log0002.csv,0
22417,34733.4,12.866,12.1734,12.932,32,0.0,0.0,0.0,2201.5,1.2937542584601407,26.0976,14.0,82.4,47.47,2.54,55.2941,43.1373,266.074,14.2196,15.225,1.0053999999999998,5.03405,1,8,0,0.0,12,74.902,0,0.0,8.192,15.028906666666668,0,176.0,log0002.csv,0
22418,34733.44,12.7384,12.1734,12.932,32,0.0,0.0,0.0,2180.0,1.2941284403669726,26.0976,14.5,82.4,47.02,2.54,54.1176,43.1373,268.473,14.2196,15.37,1.1503999999999994,5.03405,1,8,0,0.0,12,74.902,0,0.0,8.192,14.882133333333334,0,176.0,log0002.csv,0
22419,34733.48,12.6552,12.0586,13.0046,32,0.0,0.0,0.0,2152.25,1.3233592751771401,26.0976,14.0,82.4,47.47,2.52,52.9412,43.5294,269.012,14.2196,15.37,1.1503999999999994,4.97461,1,8,0,0.0,12,74.902,0,0.0,8.192,14.692693333333333,0,176.0,log0002.csv,0
22420,34733.52,12.6126,12.0586,13.0046,32,0.0,0.0,0.0,2232.5,1.2666517357222846,26.719,14.0,82.4,47.13,2.54,53.7255,43.5294,269.186,14.2196,15.37,1.1503999999999994,4.97461,1,8,0,0.0,12,74.902,0,0.0,8.192,15.240533333333333,0,176.0,log0002.csv,0
22421,34733.56,12.6552,12.0586,12.9042,32,0.0,0.0,0.0,2253.75,1.2877204658901829,26.719,13.5,82.4,48.37,2.56,53.7255,43.5294,272.491,14.2196,15.37,1.1503999999999994,5.20005,1,8,0,0.0,12,74.902,0,0.0,8.192,15.3856,0,176.0,log0002.csv,0
22422,34733.6,12.6977,12.0586,12.8877,32,0.0,0.0,0.0,2247.75,1.2938271604938272,26.719,14.5,82.4,48.47,2.58,53.3333,43.5294,274.556,14.2196,15.515,1.2954000000000008,5.3668,1,8,0,0.0,12,74.902,0,0.0,8.192,15.34464,0,176.0,log0002.csv,0
22423,34733.64,12.5701,12.0586,12.8877,32,0.0,0.0,0.0,2206.25,1.321155807365439,26.719,14.0,82.4,48.58,2.56,52.1569,43.9216,276.292,14.2196,15.515,1.2954000000000008,5.3668,1,8,0,0.0,12,74.902,0,0.0,8.192,15.061333333333335,0,176.0,log0002.csv,0
22424,34733.68,12.7809,12.1734,12.9431,32,0.0,0.0,0.0,2243.25,1.2908057505850885,26.719,14.0,82.4,48.26,2.56,51.3725,43.9216,276.705,14.2196,15.515,1.2954000000000008,5.34408,1,8,0,0.0,12,74.902,0,0.0,8.192,15.313920000000001,0,176.0,log0002.csv,0
22425,34733.72,12.7384,12.1734,12.8547,32,0.0,0.0,0.0,2286.5,1.2860704132954297,26.719,14.0,82.4,49.01,2.58,52.1569,43.9216,278.73,14.2196,15.515,1.2954000000000008,5.59715,1,8,0,0.0,12,74.902,0,0.0,8.192,15.609173333333334,0,176.0,log0002.csv,0
22426,34733.76,12.6126,12.1734,12.8547,32,0.0,0.0,0.0,2297.25,1.2716944172380018,27.3403,14.5,82.4,48.69,2.58,51.7647,44.3137,281.258,14.2196,15.515,1.2954000000000008,5.59715,1,8,0,0.0,13,74.902,0,0.0,8.192,15.68256,0,176.0,log0002.csv,0
22427,34733.8,12.7809,12.1734,12.8766,32,0.0,0.0,0.0,2254.25,1.333481202173672,27.3403,14.5,82.4,50.1,2.58,50.9804,44.3137,282.533,14.2196,15.515,1.2954000000000008,5.68873,1,8,0,0.0,12,74.902,0,0.0,8.192,15.389013333333333,0,176.0,log0002.csv,0
22428,34733.84,12.7384,12.1734,12.8766,32,0.0,0.0,0.0,2287.0,1.3025797988631396,27.3403,14.5,82.4,49.65,2.6,50.9804,44.3137,283.288,14.2196,15.66,1.4404000000000003,5.68873,1,8,0,0.0,12,74.902,0,0.0,8.192,15.612586666666665,0,176.0,log0002.csv,0
22429,34733.88,12.6977,12.1734,12.8711,32,0.0,0.0,0.0,2320.75,1.2864806635785844,27.3403,14.0,82.4,49.76,2.62,50.9804,44.3137,285.058,14.2196,15.66,1.4404000000000003,5.77182,1,8,0,0.0,13,74.902,0,0.0,8.192,15.842986666666667,0,176.0,log0002.csv,0
22430,34733.92,12.9492,12.1734,12.8437,32,0.0,0.0,0.0,2326.25,1.2834390112842557,27.9617,15.0,82.4,49.76,2.62,50.9804,44.3137,287.072,14.2196,15.66,1.4404000000000003,5.98907,1,8,0,0.0,13,74.902,0,0.0,8.192,15.880533333333332,0,176.0,log0002.csv,0
22431,34733.96,12.8234,12.1734,12.8437,32,0.0,0.0,0.0,2308.25,1.3194411350590274,27.9617,14.5,82.4,50.76,2.62,50.1961,44.7059,288.368,14.2196,15.66,1.4404000000000003,5.98907,1,8,0,0.0,12,74.902,0,0.0,8.192,15.757653333333334,0,176.0,log0002.csv,0
22432,34734.0,12.7809,12.2883,12.8382,32,0.0,0.0,0.0,2337.5,1.2952299465240642,27.9617,14.5,82.4,50.46,2.64,49.4118,44.7059,289.156,14.2196,15.66,1.4404000000000003,6.08944,1,8,0,0.0,12,74.902,0,0.0,8.192,15.957333333333333,0,176.0,log0002.csv,0
22433,34734.04,12.9492,12.2883,12.8054,32,0.0,0.0,0.0,2367.75,1.2992081089642067,27.9617,14.5,82.4,51.27,2.64,49.4118,44.7059,290.69,14.2196,15.66,1.4404000000000003,6.27894,1,8,0,0.0,13,74.902,0,0.0,8.192,16.16384,0,176.0,log0002.csv,0
22434,34734.08,13.1174,12.2883,12.8054,32,0.0,0.0,0.0,2354.0,1.313678844519966,28.5831,14.5,82.4,51.54,2.62,49.0196,44.7059,293.125,14.2196,15.805,1.5854,6.27894,1,8,0,0.0,13,74.902,0,0.0,8.448,16.57216,0,176.0,log0002.csv,0
22435,34734.12,13.0768,12.2883,12.7946,32,0.0,0.0,0.0,2369.75,1.3011499103280937,28.5831,14.5,82.4,51.39,2.62,47.8431,44.7059,293.929,14.2196,15.805,1.5854,6.41938,1,8,0,0.0,13,74.902,0,0.0,8.448,16.683040000000002,0,177.8,log0002.csv,0
22436,34734.16,13.0343,12.2883,12.7946,32,0.0,0.0,1.8389940388052972,2372.5,1.3183561643835617,28.5831,14.5,82.4,52.13,2.64,46.6667,44.7059,294.661,14.2196,15.805,1.5854,6.41938,1,10,0,0.0,12,74.902,0,0.0,8.448,16.7024,0,177.8,log0002.csv,0
22437,34734.2,12.4869,12.4031,12.7891,32,0.0,0.0,-2.420136302845366,2400.75,1.3028428616057484,28.5831,14.5,82.4,52.13,2.66,47.0588,44.7059,296.431,14.2196,15.805,1.5854,6.49163,1,10,0,0.0,12,74.902,0,0.0,8.448,16.90128,0,177.8,log0002.csv,0
22438,34734.24,12.2336,12.4031,12.7458,32,0.0,0.0,-4.1868297148836,2400.5,1.3179754217871276,28.5831,14.5,82.4,52.73,2.66,46.6667,44.7059,298.032,14.2196,15.95,1.7303999999999995,6.88984,1,10,0,0.0,13,74.902,0,0.0,8.448,16.899520000000003,0,177.8,log0002.csv,0
22439,34734.28,12.4444,12.4031,12.7458,32,0.0,0.0,-2.421972935617611,2409.0,1.3021170610211708,28.5831,15.0,82.4,52.28,2.64,45.8824,45.098,299.361,14.2196,15.95,1.7303999999999995,6.88984,1,10,0,0.0,13,74.902,0,0.0,8.448,16.95936,0,177.8,log0002.csv,0
22440,34734.32,12.5275,12.4031,12.7458,32,0.0,0.0,-1.7425663540211467,2434.0,1.314379622021364,29.2044,15.0,82.4,53.32,2.66,45.4902,45.098,301.091,14.2196,15.95,1.7303999999999995,6.95162,1,10,0,0.0,13,74.902,0,0.0,8.448,17.135360000000002,0,177.8,log0002.csv,0
22441,34734.36,12.5275,12.4031,12.7243,32,0.0,0.0,-1.570943923368584,2411.0,1.3416009954375778,29.2044,14.5,82.4,53.91,2.68,45.4902,45.098,301.917,14.2196,15.95,1.7303999999999995,7.5101,1,10,0,0.0,13,74.902,0,0.0,8.448,16.97344,0,177.8,log0002.csv,0
22442,34734.4,12.3187,12.4031,12.7243,32,0.0,0.0,-3.292555220924287,2453.0,1.3115368935996738,29.2044,15.0,82.4,53.62,2.68,45.098,44.7059,301.921,14.2196,15.95,1.7303999999999995,7.5101,1,10,0,0.0,13,74.902,0,0.0,8.448,17.26912,0,177.8,log0002.csv,0
22443,34734.44,12.4444,12.4031,12.6974,32,0.0,0.0,-2.033042975153476,2479.75,1.318923278556306,29.2044,15.0,82.4,54.51,2.68,44.7059,45.098,301.817,14.2196,16.095,1.875399999999999,8.01448,1,10,0,0.0,13,74.902,0,0.0,8.448,17.45744,0,177.8,log0002.csv,0
22444,34734.48,12.4444,12.4031,12.6974,32,0.0,0.0,-2.033042975153476,2470.75,1.3200849944348882,29.8258,15.0,82.4,54.36,2.68,44.7059,45.098,302.114,14.2196,16.095,1.875399999999999,8.01448,1,10,0,0.0,13,74.902,0,0.0,8.448,17.39408,0,177.8,log0002.csv,0
22445,34734.52,12.2761,12.2883,12.6921,32,0.0,0.0,-3.3886983651159497,2485.5,1.312251056125528,29.8258,15.0,82.4,54.36,2.7,44.3137,45.098,302.158,14.2196,16.095,1.875399999999999,8.18952,1,10,0,0.0,14,74.902,0,0.0,8.704,18.02816,0,177.8,log0002.csv,0
22446,34734.56,12.4444,12.2883,12.676,32,0.0,0.0,-1.8610780752788436,2478.75,1.3373676248108926,29.8258,15.0,82.4,55.25,2.68,44.3137,44.7059,302.172,14.2196,16.095,1.875399999999999,8.54482,1,10,0,0.0,13,74.902,0,0.0,8.704,17.979200000000002,0,177.8,log0002.csv,0
22447,34734.6,13.2025,12.2883,12.676,32,0.0,0.0,3.9878810831281974,2503.75,1.334558162755866,29.8258,15.0,82.4,55.69,2.7,44.3137,45.098,302.399,14.2196,16.24,2.0203999999999986,8.54482,1,10,0,0.0,13,74.902,0,0.0,8.704,18.160533333333337,0,177.8,log0002.csv,0
22448,34734.64,12.9492,12.2883,12.6388,32,0.0,0.0,2.397059277793223,2531.25,1.320059259259259,30.4472,15.5,82.4,55.69,2.72,44.3137,45.098,302.61,14.2196,16.24,2.0203999999999986,9.22307,1,10,0,0.0,14,74.902,0,0.0,8.704,18.36,0,177.8,log0002.csv,0
22449,34734.68,12.866,12.1734,12.6494,32,0.0,0.0,1.6835069174568562,2527.75,1.3325684897636239,30.4472,15.0,82.4,56.14,2.7,43.9216,45.098,302.653,14.2196,16.24,2.0203999999999986,9.10392,1,10,0,0.0,14,74.902,0,0.0,8.704,18.334613333333333,0,177.8,log0002.csv,0
22450,34734.72,12.8234,12.1734,12.6494,32,0.0,0.0,1.356894427374955,2534.25,1.3395679195028114,30.4472,15.0,82.4,56.58,2.7,43.5294,45.098,302.157,14.2196,16.24,2.0203999999999986,9.10392,1,10,0,0.0,14,74.902,0,0.0,8.704,18.38176,0,177.8,log0002.csv,0
22451,34734.76,13.0343,12.1734,12.6176,32,0.0,0.0,3.196949586859288,2562.5,1.3212878048780488,30.4472,15.5,82.4,56.43,2.74,43.5294,44.7059,302.346,14.2196,16.24,2.0203999999999986,9.75158,1,10,0,0.0,14,74.902,0,0.0,8.704,18.586666666666666,0,177.8,log0002.csv,0
22452,34734.8,12.2761,12.1734,12.6176,33,0.0,0.0,-2.781828105017059,2574.75,1.364404311098165,30.4472,15.5,82.4,58.55,2.72,43.5294,44.7059,302.619,14.2196,16.385,2.1654000000000018,9.75158,1,10,0,0.0,14,74.902,0,0.0,8.704,18.67552,0,177.8,log0002.csv,0
22453,34734.84,12.2761,12.1734,12.5965,33,0.0,0.0,-2.6099494139018242,2564.75,1.3987328199629594,30.4472,15.5,82.4,59.79,2.74,43.1373,44.7059,302.432,14.2196,16.385,2.1654000000000018,10.2106,1,10,0,0.0,14,74.902,0,0.0,8.96,19.150133333333336,0,177.8,log0002.csv,0
22454,34734.88,12.2336,12.1734,12.6018,33,0.0,0.0,-3.0097436568140346,2589.25,1.3854977310031862,31.0686,15.5,84.2,59.79,2.74,42.7451,44.7059,301.94,14.2196,16.385,2.1654000000000018,10.1649,1,10,0,0.0,14,74.902,0,0.0,8.96,19.33306666666667,0,177.8,log0002.csv,0
22455,34734.92,12.2336,12.1734,12.6018,33,0.0,0.0,-3.0097436568140346,2615.5,1.3617281590518064,31.0686,15.5,84.2,59.36,2.76,42.7451,44.7059,302.145,14.2196,16.385,2.1654000000000018,10.1649,1,10,0,0.0,14,74.902,0,0.0,8.96,19.52906666666667,0,177.8,log0002.csv,0
22456,34734.96,12.2336,12.1734,12.5754,33,0.0,0.0,-2.793944546167948,2605.25,1.406467709432876,31.0686,16.0,84.2,61.07,2.74,42.7451,44.3137,302.331,14.2196,16.385,2.1654000000000018,10.7258,1,10,0,0.0,14,74.902,0,0.0,8.96,19.452533333333335,0,177.8,log0002.csv,0
22457,34735.0,12.1485,12.0586,12.5702,33,0.0,0.0,-3.4712104375025588,2608.75,1.3850311451844752,31.0686,15.5,84.2,60.22,2.74,42.3529,44.3137,302.142,14.2196,16.53,2.3104000000000013,10.9408,1,10,0,0.0,15,74.902,0,0.0,8.96,19.47866666666667,0,177.8,log0002.csv,0
22458,34735.04,12.2336,12.0586,12.5702,33,0.0,0.0,-2.7514386607376373,2648.25,1.4221467006513737,31.6899,15.5,84.2,62.77,2.76,42.3529,44.3137,302.304,14.2196,16.53,2.3104000000000013,10.9408,1,10,0,0.0,15,74.902,0,0.0,9.216,20.338559999999998,0,177.8,log0002.csv,0
22459,34735.08,12.2761,12.0586,12.5597,33,0.0,0.0,-2.310179943141555,2674.25,1.446461624754604,31.6899,15.5,84.2,64.47,2.78,42.3529,44.3137,302.618,14.2196,16.53,2.3104000000000013,11.8431,1,10,0,0.0,15,74.902,0,0.0,9.216,20.53824,0,177.8,log0002.csv,0
22460,34735.12,12.2336,11.9437,12.5597,33,0.0,0.0,-2.665609469003405,2672.5,1.485799812909261,31.6899,15.5,84.2,66.18,2.78,42.3529,44.7059,302.558,14.2196,16.53,2.3104000000000013,11.8431,1,10,0,0.0,16,74.902,0,0.0,9.472,21.094933333333334,0,177.8,log0002.csv,0
22461,34735.16,12.0653,11.9437,12.5492,33,0.0,0.0,-4.01067524222356,2665.75,1.5278251899090312,31.6899,15.0,84.2,67.88,2.8,41.1765,43.9216,301.292,14.2196,16.675,2.455400000000001,12.0943,1,10,0,0.0,16,74.902,0,0.0,9.472,21.041653333333333,0,177.8,log0002.csv,0
22462,34735.2,12.1485,11.8289,12.5492,33,0.0,0.0,-3.2983495904844284,2672.5,1.5430495790458374,32.3113,15.0,84.2,68.73,2.8,41.1765,43.5294,301.481,14.2196,16.675,2.455400000000001,11.9481,1,10,0,0.0,17,74.902,0,0.0,9.728,21.665066666666664,0,177.8,log0002.csv,0
22463,34735.24,11.9377,11.7141,12.5492,33,0.0,0.0,-5.122427268234264,2703.25,1.5350411541662812,32.3113,15.0,84.2,69.16,2.82,41.5686,43.9216,301.986,14.2196,16.675,2.455400000000001,11.9481,1,10,0,0.0,18,74.902,0,0.0,9.728,21.914346666666667,0,177.8,log0002.csv,0
22464,34735.28,11.6437,11.5992,12.5127,33,0.0,0.0,-7.463263395656017,2721.75,1.562083218517498,32.3113,15.0,84.2,70.86,2.82,41.1765,43.9216,301.546,14.2196,16.82,2.6004000000000005,12.6906,1,10,0,0.0,19,74.902,0,0.0,9.984,22.64496,0,177.8,log0002.csv,0
22465,34735.32,11.7288,11.4844,12.4764,32,0.0,0.0,-6.374053611622665,2721.75,1.5808211628547808,32.3113,14.5,84.2,71.71,2.82,40.3922,43.5294,301.092,14.2196,16.82,2.6004000000000005,12.9743,1,10,0,0.0,20,74.902,0,0.0,9.984,22.64496,0,177.8,log0002.csv,0
22466,34735.36,12.5275,11.2547,12.4764,32,0.0,0.0,0.40790261424865637,2706.75,1.6221668052091993,32.9327,15.0,84.2,73.18,2.82,40.3922,43.1373,301.202,14.2196,16.82,2.6004000000000005,12.9743,1,10,0,0.0,21,74.902,0,0.0,10.24,23.0976,0,177.8,log0002.csv,0
22467,34735.4,12.2336,11.1398,12.4558,32,0.0,0.0,-1.8163091812712695,2757.75,1.592167527875986,32.9327,14.5,84.2,73.18,2.82,40.3922,43.1373,301.415,14.2196,16.965,2.7454,13.2555,1,10,0,0.0,22,80.0,0,15.3137,10.24,23.5328,0,177.8,log0002.csv,0
22468,34735.44,12.3593,11.1398,12.4558,32,0.0,0.0,-0.7807885559861782,2766.5,1.60947045002711,32.9327,14.5,84.2,74.21,2.82,40.3922,43.1373,301.382,14.2196,16.965,2.7454,13.2555,1,10,0,0.0,23,80.0,0,15.3137,10.24,23.607466666666667,0,177.8,log0002.csv,0
22469,34735.48,12.2336,11.1398,12.4249,32,0.0,0.0,-1.5637261313104833,2772.75,1.6004327833378413,32.9327,15.0,84.2,73.96,2.84,39.6078,43.1373,300.862,14.2196,16.965,2.7454,13.855,1,10,0,0.0,24,80.0,0,15.3137,10.24,23.6608,0,177.8,log0002.csv,0
22470,34735.52,11.9377,11.1398,12.4147,32,0.0,0.0,-3.995744573912896,2775.25,1.6199621655706693,33.554,14.5,84.2,74.93,2.84,39.6078,43.1373,300.67,14.2196,17.11,2.8903999999999996,13.7273,1,10,0,0.0,24,80.0,0,15.3137,10.496,24.27418666666667,0,177.8,log0002.csv,0
22471,34735.56,11.7694,11.1398,12.4147,32,0.0,0.0,-5.4828623379271635,2817.25,1.5958115183246073,33.554,14.5,84.2,74.93,2.84,39.6078,42.7451,300.858,14.2196,17.11,2.8903999999999996,13.7273,1,10,0,0.0,25,80.0,0,15.3137,10.496,24.641546666666667,0,177.8,log0002.csv,0
22472,34735.6,11.9377,11.1398,12.3891,32,0.0,0.0,-3.78129790495656,2815.25,1.6159133291892371,33.554,14.5,84.2,75.82,2.88,39.6078,42.7451,301.08,14.2196,17.255,3.035399999999999,14.5577,1,10,0,0.0,25,80.0,0,15.3137,10.496,24.624053333333336,0,177.8,log0002.csv,0
22473,34735.64,11.812,11.1398,12.384,32,0.0,0.0,-4.842533017270578,2812.25,1.6366254778202505,33.554,14.5,84.2,76.71,2.86,38.8235,42.7451,300.59,14.2196,17.255,3.035399999999999,14.5682,1,10,0,0.0,25,80.0,0,15.3137,10.496,24.597813333333335,0,177.8,log0002.csv,0
22474,34735.68,11.7694,11.1398,12.384,32,0.0,0.0,-5.222016415450237,2831.5,1.6216846194596504,34.1754,14.5,84.2,76.53,2.88,37.6471,42.3529,299.018,14.2196,17.255,3.035399999999999,14.5682,1,10,0,0.0,26,80.0,0,15.3137,10.496,24.76618666666667,0,177.8,log0002.csv,0
22475,34735.72,11.6437,11.1398,12.3688,32,0.0,0.0,-6.227401942681454,2836.5,1.6526705446853514,34.1754,14.5,84.2,78.13,2.88,36.8627,41.5686,297.469,14.2196,17.4,3.180399999999999,14.3384,1,10,0,0.0,26,80.0,0,15.3137,10.496,24.80992,0,177.8,log0002.csv,0
22476,34735.76,11.812,11.1398,12.3688,32,0.0,0.0,-4.713850321706747,2848.0,1.6196629213483142,34.1754,14.5,84.2,76.88,2.86,36.4706,40.7843,297.022,14.2196,17.4,3.180399999999999,14.3384,1,10,0,0.0,26,80.0,0,15.3137,10.496,24.910506666666667,0,177.8,log0002.csv,0
22477,34735.8,11.7288,11.1398,12.3739,32,0.0,0.0,-5.5001364163426825,2878.75,1.6061137646547983,34.1754,14.5,84.2,77.06,2.88,36.0784,40.7843,296.569,14.2196,17.4,3.180399999999999,14.119,1,10,0,0.0,26,80.0,0,15.3137,10.496,25.179466666666666,0,177.8,log0002.csv,0
22478,34735.84,11.7288,11.1398,12.3688,32,0.0,0.0,-5.456653707114123,2895.0,1.6192746113989636,34.7968,14.5,84.2,78.13,2.9,36.0784,40.3922,296.111,14.2196,17.4,3.180399999999999,14.2674,1,10,0,0.0,27,80.0,0,15.3137,10.496,25.3216,0,177.8,log0002.csv,0
22479,34735.88,11.6012,11.1398,12.3688,32,0.0,0.0,-6.616556907906079,2893.0,1.6166609056342898,34.7968,14.5,84.2,77.95,2.9,35.6863,40.3922,295.664,14.2196,17.4,3.180399999999999,14.2674,1,10,0,0.0,26,80.0,0,15.3137,10.496,25.304106666666666,0,177.8,log0002.csv,0
22480,34735.92,11.6863,11.1398,12.3739,32,0.0,0.0,-5.883812669536148,2912.0,1.6133241758241759,34.7968,14.5,84.2,78.3,2.9,35.6863,40.0,295.642,14.2196,17.545,3.325400000000002,14.1352,1,10,0,0.0,26,80.0,0,15.3137,10.496,25.470293333333334,0,177.8,log0002.csv,0
22481,34735.96,11.5586,11.1398,12.3485,32,0.0,0.0,-6.833872614330461,2954.0,1.6121191604603928,34.7968,14.5,84.2,79.37,2.9,35.6863,40.3922,295.609,14.2196,17.545,3.325400000000002,14.6799,1,10,0,0.0,26,80.0,0,15.3137,10.496,25.837653333333336,0,177.8,log0002.csv,0
22482,34736.0,11.6012,11.1398,12.3485,32,0.0,0.0,-6.44157500948177,2937.25,1.6349987232955998,35.4182,15.0,84.2,80.04,2.92,35.6863,40.0,295.573,14.2196,17.545,3.325400000000002,14.6799,1,10,0,0.0,26,80.0,0,15.3137,10.496,25.69114666666667,0,177.8,log0002.csv,0
22483,34736.04,11.6012,11.1398,12.3586,32,0.0,0.0,-6.528634968796321,2933.25,1.6270007670672464,35.4182,15.0,84.2,79.54,2.9,35.2941,40.0,295.136,14.2196,17.69,3.4704000000000015,14.5438,1,10,0,0.0,26,80.0,0,15.3137,10.496,25.65616,0,177.8,log0002.csv,0
22484,34736.08,11.6437,11.1398,12.3586,32,0.0,0.0,-6.139800922387195,2975.5,1.6109561418249032,35.4182,14.5,84.2,79.89,2.92,35.2941,40.0,295.115,14.2196,17.69,3.4704000000000015,14.5438,1,10,0,0.0,26,80.0,0,15.3137,10.496,26.025706666666668,0,177.8,log0002.csv,0
22485,34736.12,11.7288,11.1398,12.3333,32,0.0,0.0,-5.153979946797627,2981.25,1.630188679245283,35.4182,15.0,84.2,81.0,2.92,35.2941,40.0,295.086,14.2196,17.69,3.4704000000000015,14.9529,1,10,0,0.0,26,79.6078,0,15.3137,10.496,26.076,0,177.8,log0002.csv,0
22486,34736.16,11.6437,11.1398,12.3232,32,0.0,0.0,-5.835773851954262,2995.75,1.6285070516565134,36.0395,15.0,84.2,81.31,2.92,35.2941,40.0,295.058,14.2196,17.835,3.615400000000001,15.1023,1,10,0,0.0,26,79.2157,0,15.3137,10.496,26.202826666666667,0,177.8,log0002.csv,0
22487,34736.2,11.518,11.1398,12.3232,32,0.0,0.0,-6.990797013370376,3005.75,1.6416534974631953,36.0395,15.0,84.2,82.24,2.94,35.2941,40.0,294.62,14.2196,17.835,3.615400000000001,15.1023,1,10,0,0.0,26,79.2157,0,15.3137,10.496,26.290293333333334,0,177.8,log0002.csv,0
22488,34736.24,11.7694,11.1398,12.3131,32,0.0,0.0,-4.619606776896035,3017.5,1.6261143330571666,36.0395,15.0,84.2,81.78,2.94,35.2941,40.0,295.008,14.2196,17.98,3.7604000000000006,15.1396,1,10,0,0.0,26,79.2157,0,15.3137,10.496,26.393066666666666,0,177.8,log0002.csv,0
22489,34736.28,11.7694,11.1398,12.3131,32,0.0,0.0,-4.619606776896035,3027.25,1.6422825997192172,36.0395,14.5,84.2,82.86,2.96,35.2941,40.0,294.987,14.2196,17.98,3.7604000000000006,15.2067,1,10,0,0.0,26,79.2157,0,15.3137,10.496,26.478346666666667,0,177.8,log0002.csv,0
