sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC
12556,736.2,14.4673,14.2406,12.8109,35,-23.4375,0.78125,,3474.25,0.643131611,18.6411,25,69.8,37.24,2.34,15.2941,20.7843,133.621,14.3647,7.83,-6.5347,-1.72793,1,7,0,0,21,68.6274,0,0,3.84,11.1176
12557,736.24,14.8039,14.2406,12.8054,35,-23.4375,0.78125,,3479.25,0.63272257,18.6411,25,69.8,36.69,2.36,15.2941,20.7843,133.051,14.3647,7.685,-6.6797,-1.81999,1,7,0,0,20,68.2353,0,0,3.84,11.1336
12558,736.28,14.7613,14.3555,12.8054,35,-23.4375,0.78125,,3542.75,0.628833533,18.6411,25,69.8,37.13,2.36,15.2941,20.7843,132.536,14.3647,7.685,-6.6797,-1.81999,1,7,0,0,20,68.2353,0,0,3.584,10.58101333
12559,736.32,14.887,14.4703,12.8109,35,-23.4375,0.78125,,3545.25,0.628390099,19.2625,25.5,69.8,37.13,2.36,15.2941,20.7843,131.017,14.3647,7.54,-6.8247,-2.00239,1,7,0,0,20,66.2745,0,0,3.584,10.58848
12560,736.36,14.9296,14.5852,12.8109,35,-23.4375,0.78125,,3569,0.616811432,19.2625,25.5,69.8,36.69,2.36,15.2941,20.7843,130.894,14.3647,7.54,-6.8247,-2.10661,1,7,0,0,19,65.4902,0,0,3.584,10.65941333
12561,736.4,15.0978,14.5852,12.8109,35,-23.4375,0.78125,,3598.75,0.626217437,19.2625,25.5,69.8,37.56,2.36,15.2941,20.7843,130.71,14.3647,7.395,-6.9697,-2.10661,1,7,0,0,19,65.4902,0,0,3.584,10.74826667
12562,736.44,14.9296,14.7,12.7891,35,-22.6563,0.78125,,3596.75,0.621227497,19.2625,25.5,69.8,37.24,2.36,15.2941,20.7843,130.033,14.3647,7.395,-6.9697,-2.09254,1,7,0,0,19,65.098,0,0,3.584,10.74229333
12563,736.48,15.2255,14.8148,12.7783,35,-22.6563,0.78125,,3636.5,0.619716761,19.2625,25.5,69.8,37.56,2.36,15.2941,20.7843,130.02,14.3647,7.395,-6.9697,-2.14212,1,7,0,0,18,65.098,0,0,3.584,10.86101333
12564,736.52,15.6045,14.8148,12.7783,35,-21.875,0.78125,,3632.5,0.616930489,19.2625,25.5,69.8,37.35,2.38,15.2941,20.7843,130.125,14.3647,7.395,-6.9697,-2.14212,1,7,0,0,17,65.098,0,0,3.584,10.84906667
12565,736.56,15.562,14.8148,12.7135,35,-21.875,0.78125,,3658.75,0.628575333,19.8839,25.5,69.8,38.33,2.38,15.2941,21.5686,130.141,14.3647,7.395,-6.9697,-2.1349,1,7,0,0,17,65.098,0,0,3.584,10.92746667
12566,736.6,15.4769,14.9297,12.7135,34,-21.0938,0.78125,,3706.25,0.628775717,19.8839,25.5,69.8,38.84,2.4,15.2941,21.5686,130.254,14.3647,7.395,-6.9697,-2.1349,1,7,0,0,17,65.098,0,0,3.584,11.06933333
12567,736.64,15.6471,15.0445,12.7081,34,-20.3125,0.78125,,3704.5,0.634741531,19.8839,25.5,69.8,39.19,2.4,15.2941,21.5686,130.249,14.3647,7.395,-6.9697,-2.12558,1,7,0,0,17,65.098,0,0,3.84,11.8544
12568,736.68,15.6877,15.0445,12.7028,34,-20.3125,0.78125,,3750.25,0.6269982,19.8839,25,69.8,39.19,2.4,15.2941,21.9608,130.358,14.3647,7.395,-6.9697,-2.11971,1,7,0,0,16,65.098,0,0,3.84,12.0008
12569,736.72,15.7303,15.0445,12.7028,34,-19.5313,0.78125,,3742.25,0.650303962,19.8839,25,69.8,40.56,2.42,15.2941,21.9608,130.337,14.3647,7.54,-6.8247,-2.11971,1,7,0,0,15,65.098,0,0,3.84,11.9752
12570,736.76,15.562,15.1594,12.6974,34,-18.75,0.78125,,3784,0.654069767,19.8839,25,69.8,41.25,2.44,15.2941,22.3529,130.437,14.3647,7.54,-6.8247,-2.11329,1,7,0,0,15,65.098,0,0,3.84,12.1088
12571,736.8,15.5194,15.1594,12.6654,34,-17.9688,0.78125,,3790.75,0.658286619,20.5052,24.5,69.8,41.59,2.44,15.2941,22.3529,130.452,14.3647,7.54,-6.8247,-2.10512,1,7,0,0,15,65.098,0,0,3.84,12.1304
12572,736.84,15.268,15.1594,12.6654,34,-17.1875,0.78125,,3843.25,0.674273076,20.5052,24.5,69.8,43.19,2.46,15.2941,22.3529,130.578,14.3647,7.54,-6.8247,-2.10512,1,7,0,0,14,65.098,0,0,4.096,13.11829333
12573,736.88,15.1404,15.1594,12.6601,34,-16.4063,0,,3874.25,0.663147706,20.5052,24.5,69.8,42.82,2.46,15.2941,22.7451,130.588,14.3647,7.54,-6.8247,-2.09654,1,7,0,0,14,65.098,0,0,4.096,13.22410667
12574,736.92,15.2255,15.0445,12.6601,34,-15.625,0,,3868.75,0.672620355,20.5052,24.5,69.8,43.37,2.46,14.902,22.7451,121.305,14.3647,7.54,-6.8247,-2.09654,1,7,0,0,14,65.098,0,0,4.096,13.20533333
12575,736.96,15.0147,14.9297,12.6547,34,-15.625,0,,3908.5,0.63845465,21.1266,24.5,69.8,41.59,2.44,14.1176,21.9608,111.928,14.3647,7.395,-6.9697,-3.29112,1,7,0,0,13,65.098,0,0,4.096,13.34101333
12576,737,14.9721,14.9297,12.7512,34,-15.625,0,,3892,0.62004111,21.1266,24.5,69.8,40.22,2.4,14.5098,21.5686,116.64,14.3647,7.25,-7.1147,-3.28982,1,7,0,0,13,65.098,0,0,4.096,13.28469333
12577,737.04,14.5931,14.7,12.7512,34,-15.625,0,,3925.75,0.619907024,21.1266,25,69.8,40.56,2.42,14.5098,21.5686,116.646,14.3647,7.105,-7.2597,-3.28982,1,7,0,0,12,65.098,0,0,3.84,12.5624
12578,737.08,13.9606,14.5852,12.8,34,-16.4063,0,,3953.25,0.618174919,21.1266,25,69.8,40.73,2.42,14.5098,21.9608,116.642,14.3647,7.105,-7.2597,-3.28678,1,7,0,0,12,65.098,0,0,3.84,12.6504
12579,737.12,14.2972,14.5852,12.7566,34,-16.4063,0,,3953,0.639160132,21.1266,25,69.8,42.11,2.44,14.902,22.3529,121.415,14.3647,7.105,-7.2597,-2.87902,1,7,0,0,11,65.098,0,0,3.84,12.6496
12580,737.16,14.5505,14.5852,12.7566,34,-15.625,0,,3996.5,0.642862505,21.1266,24.5,69.8,42.82,2.46,14.902,22.7451,126.146,14.3647,7.105,-7.2597,-2.87902,1,7,0,0,11,65.098,0,0,3.84,12.7888
12581,737.2,14.2972,14.7,12.6867,34,-15.625,0,,4044.75,0.646170962,21.748,24.5,69.8,43.56,2.48,14.902,23.5294,121.45,14.3647,7.25,-7.1147,-2.47055,1,7,0,0,11,65.4902,0,0,4.096,13.80608
12582,737.24,14.6356,14.8148,12.6867,34,-14.8438,0,,4057.5,0.65922366,21.748,24.5,69.8,44.58,2.5,14.902,23.1373,121.453,14.3647,7.395,-6.9697,-2.47055,1,7,0,0,10,65.4902,0,0,4.096,13.8496
12583,737.28,14.4248,14.7,12.6441,34,-14.8438,0,,4112.5,0.647635258,21.748,24.5,69.8,44.39,2.5,14.902,23.1373,121.454,14.3647,7.25,-7.1147,-2.54077,1,7,0,0,10,65.4902,0,0,4.096,14.03733333
12584,737.32,14.508,14.5852,12.676,34,-14.8438,0,,4131.75,0.647377019,21.748,24.5,69.8,44.58,2.5,14.902,23.1373,121.453,14.3647,7.25,-7.1147,-2.40476,1,7,0,0,9,65.4902,0,0,4.096,14.10304
12585,737.36,14.0883,14.3555,12.676,34,-16.4063,0,-16.41,4116.25,0.647045247,22,24.5,69.8,44.39,2.5,14.902,23.1373,121.452,14.3647,7.25,-7.1147,-2.40476,1,8,0,0,9,65.4902,0,0,4.096,14.05013333
12586,737.4,14.2565,14.1258,12.676,34,-17.1875,0,-17.19,4117.25,0.65504888,22,24.5,69.8,44.95,2.52,14.902,23.5294,121.453,14.3647,7.25,-7.1147,-2.43428,1,8,0,0,9,65.4902,0,0,4.096,14.05354667
12587,737.44,14.0032,14.1258,12.676,34,-17.9688,0,-17.97,4157.5,0.656644618,22,24.5,69.8,45.5,2.52,14.902,23.5294,121.453,14.3647,7.25,-7.1147,-2.27116,1,8,0,0,8,65.4902,0,0,4.096,14.19093333
12588,737.48,14.2972,14.2406,12.676,34,-17.9688,0,-17.97,4177.75,0.65216923,22,24.5,69.8,45.41,2.52,14.902,23.5294,121.451,14.3647,7.395,-6.9697,-2.27116,1,8,0,0,8,65.4902,0,0,4.096,14.26005333
12589,737.52,14.6782,14.3555,12.676,34,-17.9688,0,-17.97,4223,0.638645513,22,24.5,69.8,44.95,2.5,14.5098,23.5294,116.637,14.3647,7.25,-7.1147,-2.77648,1,8,0,0,7,65.4902,0,0,4.096,14.41450667
12590,737.56,14.508,14.3555,12.676,34,-17.9688,0,-17.97,4234.5,0.639461566,22,24.5,69.8,45.13,2.5,14.5098,23.5294,116.617,14.3647,7.25,-7.1147,-2.77648,1,8,0,0,7,65.4902,0,0,3.84,13.5504
12591,737.6,14.5931,14.4703,12.6867,34,-17.9688,0,-17.97,4261,0.635484628,23,25,69.8,45.13,2.52,14.5098,23.5294,116.607,14.3647,7.105,-7.2597,-2.50679,1,8,0,0,7,65.4902,0,0,3.84,13.6352
12592,737.64,14.5505,14.4703,12.6974,34,-18.75,0,-18.75,4283,0.638664488,23,25,69.8,45.59,2.52,14.5098,23.5294,116.598,14.3647,7.105,-7.2597,-2.46559,1,8,0,0,7,65.4902,0,0,3.84,13.7056
12593,737.68,14.7188,14.4703,12.6974,34,-18.75,0,-18.75,4316.5,0.640240936,23,25,69.8,46.06,2.54,14.5098,23.9216,116.595,14.3647,7.105,-7.2597,-2.46559,1,8,0,0,7,65.4902,0,0,3.84,13.8128
12594,737.72,14.5931,14.5852,12.6974,34,-17.9688,0,-17.97,4338,0.648409405,23,25,69.8,46.88,2.54,14.1176,23.9216,106.883,14.3647,7.105,-7.2597,-3.02817,1,8,0,0,6,65.4902,0,0,3.84,13.8816
12595,737.76,14.887,14.7,12.6974,34,-17.1875,0,-17.19,4328.75,0.633300606,24,25,69.8,45.69,2.52,11.7647,23.1373,87.057,14.3647,7.105,-7.2597,-5.15693,1,8,0,0,6,65.4902,0,0,3.84,13.852
12596,737.8,15.0978,14.8148,12.6974,34,-16.4063,0,-16.41,4378.5,0.603220281,24,25.5,69.8,44.02,2.48,6.66667,22.3529,79.6781,14.3647,6.815,-7.5497,-5.15693,1,8,0,0,6,65.4902,0,0,3.84,14.0112
12597,737.84,14.9296,14.7,12.8932,34,-17.1875,0,-17.19,4408,0.575499093,24,26,69.8,42.28,2.44,0,21.5686,70.2785,14.3647,6.525,-7.8397,-5.75135,1,8,0,0,6,65.4902,0,0,3.84,14.1056
12598,737.88,14.7188,14.3555,12.8932,34,-18.75,0.78125,-17.97,4416.75,0.402105621,24,19.5,69.8,29.6,2.18,0,14.1176,0,14.3647,5.51,-8.8547,-5.75135,1,8,0,0,6,65.4902,0,0,3.072,11.30688
12599,737.92,14.1289,14.0109,15.4785,34,-20.3125,0.78125,-19.53,4363.75,0.258493268,24,21.5,69.8,18.8,1.9,0,11.7647,0,14.3647,4.495,-9.8697,-8.7156,1,8,0,0,5,0,0,0,0,0
12600,737.96,13.7498,13.5516,13.2216,34,-21.0938,0.78125,-20.31,4292.5,0.217355853,24,21.5,69.8,15.55,1.82,0,10.9804,0,14.3647,3.625,-10.7397,-8.71566,1,8,0,0,3,0,0,0,0,0
12601,738,13.2025,13.207,13.2216,34,-20.3125,0.78125,-19.53,4238,0.189428976,24,21,69.8,13.38,1.76,0,10.9804,0,14.3647,3.19,-11.1747,-8.71566,1,8,0,0,2,0,0,0,0,0
12602,738.04,12.6126,12.7477,12.4506,34,0,0.78125,0.78,4223.75,0.171885173,24,20,69.8,12.1,1.72,0,10.9804,0,14.3647,2.9,-11.4647,-8.7156,1,8,0,0,2,0,0,0,0,0
12603,738.08,12.6552,12.4031,12.4506,34,0,0,0.00,4167.75,0.169443945,24,19,68,11.77,1.7,0,10.9804,0,14.3647,2.755,-11.6097,-8.7156,1,8,0,0,2,0,0,0,0,0
12604,738.12,11.9802,12.2883,12.4506,34,0,0,0.00,4077,0.174098602,24,18.5,68,11.83,1.7,0,10.5882,0,14.3647,2.755,-11.6097,-8.7156,1,8,0,0,2,0,0,0,0,0
12605,738.16,12.4869,12.6328,12.4506,34,0,0,0.00,4008.75,0.174667914,24,17,68,11.67,1.7,0,10.5882,0,14.3647,2.755,-11.6097,-8.7156,1,8,0,0,2,0,0,0,0,0
12606,738.2,12.6977,12.8625,12.4506,34,0,0,0.00,3966.75,0.173189639,24,16.5,68,11.45,1.7,0,10.5882,0,14.3647,2.755,-11.6097,-8.7156,1,8,0,0,2,0,0,0,0,0
12607,738.24,12.7809,12.8625,12.4506,34,0,0,0.00,3874.5,0.173132017,24,15.5,68,11.18,1.68,0,10.5882,0,14.3647,2.755,-11.6097,-8.7156,1,8,0,0,2,0,0,0,0,0
12608,738.28,12.9917,12.9773,12.4506,34,0,0,0.00,3822.75,0.178771827,24,14.5,68,11.39,1.7,0,10.1961,0,14.3647,2.755,-11.6097,-8.7156,1,8,0,0,2,0,0,0,0,0
12609,738.32,13.2025,13.207,12.4506,34,0,0,0.00,3715,0.181372813,24,14,68,11.23,1.68,0,10.1961,0,14.3647,2.9,-11.4647,-8.7156,1,8,0,0,2,0,0,0,0,0
12610,738.36,13.2025,13.6664,12.4506,34,0,0,0.00,3652.25,0.17709631,24,12.5,68,10.78,1.66,0,9.80392,0,14.3647,2.9,-11.4647,-8.7156,1,8,0,0,2,0,0,0,0,0
12611,738.4,13.2876,14.1258,12.4506,33,0,0,0.00,3546.25,0.1764681,24,12.5,68,10.43,1.66,0,9.80392,0,14.3647,3.045,-11.3197,-8.71566,1,8,0,0,2,0,0,0,0,0
12612,738.44,13.8775,14.5852,12.4506,33,0,0,0.00,3480.75,0.176168929,24,12.5,68,10.22,1.66,0,9.80392,0,14.3647,3.045,-11.3197,-8.71566,1,8,0,0,2,0,0,0,0,0
12613,738.48,14.508,15.3891,11.0479,33,0,0,0.00,3411.5,0.17728272,24,12.5,68,10.08,1.64,0,9.41177,0,14.3647,3.19,-11.1747,-8.7156,1,8,0,0,2,0,0,0,0,0
12614,738.52,14.8464,16.4227,11.0479,33,0,0,0.00,3309.25,0.181491274,24,12.5,68,10.01,1.64,0,9.41177,0,14.3647,3.19,-11.1747,-8.7156,1,8,0,0,2,0,0,0,0,0
12615,738.56,15.4363,17.3414,11.0479,33,0,0,0.00,3240.25,0.182948847,24,12.5,68,9.88,1.64,0,9.41177,0,14.3647,3.19,-11.1747,-8.7156,1,8,0,0,2,0,0,0,0,0
12616,738.6,16.2776,18.375,11.1296,33,0,0,0.00,3163.75,0.183010668,24,12.5,68,9.65,1.62,0,9.41177,0,14.3647,3.335,-11.0297,-8.71566,1,8,0,0,2,0,0,0,0,0
12617,738.64,17.7532,19.2937,11.1296,33,0,0,0.00,3081.5,0.186921954,24,12.5,68,9.6,1.6,0,9.01961,0,14.3647,3.335,-11.0297,-8.71566,1,8,0,0,2,0,0,0,0,0
12618,738.68,19.1438,20.2125,11.1296,33,0,0,0.00,2997.5,0.191559633,24,12.5,68,9.57,1.6,0,8.62745,0,14.3647,3.335,-11.0297,-9.11164,1,8,0,0,1,0,0,0,0,0
12619,738.72,19.7336,20.3273,11.1296,33,0,0,0.00,2912.25,0.192428535,24,12.5,68,9.34,1.6,0,8.62745,0,14.3647,3.48,-10.8847,-9.42533,1,8,0,0,1,0,0,0,0,0
12620,738.76,19.8168,20.3273,11.1296,33,0,0,0.00,2826,0.193630573,24,20,68,9.12,1.56,0,8.62745,0,14.3647,3.48,-10.8847,-9.42533,1,8,0,0,1,0,0,0,0,0
12621,738.8,19.8168,20.3273,11.1296,33,0,0,0.00,2738,0.18495252,24,20,68,8.44,1.56,0,8.23529,0,14.3647,3.48,-10.8847,-9.70177,1,8,0,0,1,0,0,0,0,0
12622,738.84,19.6911,20.3273,11.1296,33,0,0,0.00,2683.75,0.179972054,24,20,68,8.05,1.54,0,7.84314,0,14.3647,3.48,-10.8847,-9.70177,1,8,0,0,1,0,0,0,0,0
12623,738.88,19.312,20.3273,11.1296,33,0,0,0.00,2591.75,0.185434552,24,20,68,8.01,1.54,0,7.84314,0,14.3647,3.48,-10.8847,-9.70177,1,8,0,0,1,0,0,0,0,0
12624,738.92,19.6911,20.3273,11.1296,33,0,0,0.00,2508.75,0.191330344,24,20,68,8,1.54,2.7451,7.84314,15.99,14.3647,3.48,-10.8847,-9.43105,1,8,0,0,1,74.902,0,0,0,0
12625,738.96,19.8168,20.3273,11.1296,33,0,0,0.00,2452,0.208238173,24,21,68,8.51,1.58,9.01961,9.41177,44.3379,14.3647,3.48,-10.8847,-9.43105,1,8,0,0,1,74.902,0,0,2.048,4.184746667
12626,739,19.5228,20.3273,11.3009,33,0,0,0.00,2477.75,0.252567854,24,22,68,10.43,1.68,11.3725,12.1569,74.3837,14.3647,3.625,-10.7397,-7.44567,1,8,0,0,0,74.902,0,0,2.048,4.228693333
12627,739.04,19.6485,20.3273,10.8724,32,0,0,0.00,2473.5,0.354881747,25,22.5,68,14.63,1.86,10.9804,14.1176,69.7416,14.3647,4.06,-10.3047,-6.91022,1,8,0,0,0,74.902,0,0,2.304,4.74912
12628,739.08,19.6485,20.3273,10.8724,32,0,0,0.00,2492,0.412680578,25,23.5,68,17.14,1.9,10.1961,13.7255,51.206,14.3647,4.495,-9.8697,-6.91022,1,8,0,0,0,74.902,0,0,2.56,5.316266667
12629,739.12,19.4803,20.3273,10.9515,32,0,0,0.00,2537.75,0.374977835,25,6.5,68,15.86,1.86,9.01961,12.1569,43.6224,14.3647,4.785,-9.5797,-7.81702,1,8,0,0,1,74.902,0,0,2.816,5.955253333
12630,739.16,19.7336,20.3273,10.9515,32,0,0,0.00,2508.5,0.351126171,25,7,68,14.68,1.78,7.45098,11.3725,37.9148,14.3647,4.785,-9.5797,-7.81702,1,8,0,0,1,74.902,0,0,2.816,5.886613333
12631,739.2,16.7843,20.3273,11.1337,32,0,0,0.00,2517.5,0.310069513,25,26,68,13.01,1.76,7.45098,10.9804,37.7468,14.3647,4.64,-9.7247,-8.18415,1,8,0,0,2,74.902,0,0,2.816,5.907733333
12632,739.24,14.4673,20.3273,11.1751,32,0,0,0.00,2546,0.288923802,25,27,68,12.26,1.72,7.84314,10.9804,38.8005,14.3647,4.495,-9.8697,-8.14876,1,8,0,0,3,74.902,0,0,2.816,5.974613333
12633,739.28,12.8234,20.3273,11.1751,32,0,0,0.00,2549,0.284817576,25,27.5,68,12.1,1.72,8.23529,10.9804,40.8677,14.3647,4.35,-10.0147,-8.14876,1,8,0,0,4,74.902,0,0,2.816,5.981653333
12634,739.32,12.2336,20.3273,11.2042,32,0,0,0.00,2550.25,0.285854328,25,28.5,68,12.15,1.72,9.41177,11.3725,46.2947,14.3647,4.35,-10.0147,-7.9835,1,8,0,0,5,74.902,0,0,2.816,5.984586667
12635,739.36,11.3904,20.3273,11.2167,32,0,0,0.00,2544.25,0.304451214,25,29.5,68,12.91,1.76,9.41177,11.7647,46.621,14.3647,4.35,-10.0147,-7.83567,1,8,0,0,6,74.902,0,0,2.816,5.970506667
12636,739.4,10.7579,19.9828,11.2167,32,0,0,0.00,2506.5,0.324835428,25,30.5,68,13.57,1.78,9.01961,11.7647,44.9061,14.3647,4.35,-10.0147,-7.83567,1,8,0,0,7,74.902,0,0,2.816,5.88192
12637,739.44,10.2957,18.6047,11.2125,32,0,0,0.00,2496.75,0.328266747,25,31,68,13.66,1.78,9.01961,11.7647,44.8864,14.3647,4.35,-10.0147,-7.94471,1,8,0,0,7,74.902,0,0,2.816,5.85904
12638,739.48,10.3789,17.4562,11.2125,32,0,0,0.00,2523.5,0.322647117,25,31,68,13.57,1.76,9.41177,11.7647,46.9233,14.3647,4.35,-10.0147,-7.94471,1,8,0,0,8,74.902,0,0,2.816,5.921813333
12639,739.52,10.2532,16.5375,11.2125,32,0,0,0.00,2545.25,0.324368923,25,31,68,13.76,1.78,9.41177,11.7647,46.8213,14.3647,4.495,-9.8697,-7.82357,1,8,0,0,9,74.902,0,0,2.816,5.972853333
12640,739.56,10.2957,15.5039,11.2167,31,0,0,0.00,2550.25,0.312675228,25,31,68,13.29,1.78,9.80392,11.7647,47.5706,14.3647,4.495,-9.8697,-7.79772,1,8,0,0,10,74.902,0,0,2.816,5.984586667
12641,739.6,10.3789,14.7,11.2167,31,0,0,0.00,2571.25,0.321088965,25,31,68,13.76,1.78,9.80392,11.7647,47.3523,14.3647,4.495,-9.8697,-7.79772,1,8,0,0,11,74.902,0,0,2.56,5.485333333
12642,739.64,10.17,14.2406,12.676,31,-2.34375,0,-2.34,2565.5,0.321808614,25,31,68,13.76,1.78,9.80392,12.1569,47.566,14.3647,4.495,-9.8697,-7.79921,1,8,0,0,12,74.902,0,0,2.56,5.473066667
12643,739.68,10.2532,13.7813,12.6867,31,-3.90625,0,-3.91,2538,0.340661939,25,31,68,14.41,1.78,9.41177,12.1569,46.7102,14.3647,4.495,-9.8697,-7.8321,1,8,0,0,12,74.902,0,0,2.56,5.4144
12644,739.72,10.2957,13.3219,12.6867,31,-7.03125,0,-7.03,2537.75,0.327455423,25,31,68,13.85,1.78,9.41177,12.1569,46.5975,14.3647,4.495,-9.8697,-7.8321,1,8,0,0,12,74.902,0,0,2.56,5.413866667
12645,739.76,10.3789,12.9773,12.6814,31,-8.59375,0,-8.59,2566.25,0.319376522,25,31,68,13.66,1.78,10.1961,12.1569,50.3486,14.3647,4.495,-9.8697,-7.79718,1,8,0,0,13,74.902,0,0,2.56,5.474666667
12646,739.8,10.5897,12.6328,12.6814,31,-10.9375,0,-10.94,2576.5,0.318105958,25,31,68,13.66,1.78,10.1961,12.549,54.5347,14.3647,4.495,-9.8697,-7.79718,1,8,0,0,14,74.902,0,0,2.56,5.496533333
12647,739.84,10.8856,12.1734,12.6867,31,-14.8438,0,-14.84,2596.75,0.34658708,25,31,68,15,1.82,10.1961,12.9412,49.4348,14.3647,4.495,-9.8697,-7.52977,1,8,0,0,15,74.902,0,0,2.304,4.98576
12648,739.88,11.0538,11.9437,12.6707,31,-17.9688,0,-17.97,2605.25,0.353516937,25,31,68,15.35,1.84,9.80392,12.549,46.841,14.3647,4.64,-9.7247,-7.82066,1,8,0,0,16,74.902,0,0,2.304,5.00208
12649,739.92,10.843,11.7141,12.6707,31,-21.875,0,-21.88,2579.5,0.349835239,25,31,68,15.04,1.8,9.41177,12.1569,46.2092,14.3647,4.64,-9.7247,-7.82066,1,8,0,0,16,74.902,0,0,2.304,4.95264
12650,739.96,11.7288,11.9437,12.6814,31,-22.6563,0,-22.66,2559.5,0.335690565,25,31,68,14.32,1.78,9.80392,12.1569,47.5289,14.3647,4.64,-9.7247,-7.84536,1,8,0,0,16,74.902,0,0,2.304,4.91424
12651,740,12.0228,12.4031,12.7028,31,-22.6563,0,-22.66,2580,0.322093023,25,31,68,13.85,1.78,10.1961,12.1569,54.3626,14.3647,4.495,-9.8697,-7.52591,1,8,0,0,16,74.902,0,0,2.304,4.9536
12652,740.04,12.4018,12.7477,12.7028,31,-22.6563,0,-22.66,2612.25,0.326614987,25,31,68,14.22,1.82,10.9804,12.549,63.2769,14.3647,4.495,-9.8697,-7.52591,1,8,0,0,16,74.902,0,0,2.304,5.01552
12653,740.08,12.6977,13.0922,12.7028,31,-22.6563,0,-22.66,2628.5,0.359520639,25,31,68,15.75,1.86,10.5882,13.3333,58.62,14.3647,4.64,-9.7247,-7.36079,1,8,0,0,17,74.902,0,0,2.304,5.04672
12654,740.12,12.9492,13.4367,12.7028,31,-22.6563,0,-22.66,2618.25,0.369865368,25,31,68,16.14,1.86,10.5882,13.3333,58.5582,14.3647,4.785,-9.5797,-7.36079,1,8,0,0,17,74.902,0,0,2.304,5.02704
12655,740.16,12.9492,13.6664,12.6707,31,-23.4375,0,-23.44,2603,0.375489819,25,31,68,16.29,1.88,10.1961,13.3333,53.8716,14.3647,4.785,-9.5797,-7.35786,1,8,0,0,17,74.902,0,0,2.304,4.99776
12656,740.2,13.539,13.8961,12.6601,31,-23.4375,0,-23.44,2617.5,0.36469914,25,31,68,15.91,1.84,10.1961,12.549,53.9304,14.3647,4.785,-9.5797,-7.53368,1,8,0,0,17,74.902,0,0,2.304,5.0256
12657,740.24,13.539,14.0109,12.6601,31,-23.4375,0,-23.44,2640.5,0.347888657,26,31,68,15.31,1.84,10.1961,12.549,53.8779,14.3647,4.785,-9.5797,-7.53368,1,8,0,0,17,74.902,0,0,2.304,5.06976
12658,740.28,13.8775,14.2406,12.676,31,-23.4375,0,-23.44,2650.25,0.35023111,26,31,68,15.47,1.84,10.5882,12.9412,58.1049,14.3647,4.785,-9.5797,-7.37054,1,8,0,0,16,74.902,0,0,2.304,5.08848
12659,740.32,13.8349,14.3555,12.6867,31,-23.4375,0,-23.44,2666.5,0.348096756,26,31,68,15.47,1.84,10.1961,12.9412,53.0646,14.3647,4.785,-9.5797,-7.57775,1,8,0,0,17,74.902,0,0,2.304,5.11968
12660,740.36,14.3397,14.3555,12.6867,31,-23.4375,0,-23.44,2676.5,0.348589576,26,31,68,15.55,1.86,10.1961,12.9412,53.0662,14.3647,4.785,-9.5797,-7.57775,1,8,0,0,17,74.902,0,0,2.304,5.13888
12661,740.4,13.7924,14.3555,12.6867,31,-24.2188,0,-24.22,2640.75,0.350582221,26,31,68,15.43,1.82,9.80392,12.549,46.3686,14.3647,4.785,-9.5797,-7.75352,1,8,0,0,16,74.902,0,0,2.304,5.07024
12662,740.44,14.0883,14.2406,12.6867,31,-24.2188,0,-24.22,2631.5,0.343606308,26,31,68,15.07,1.8,9.41177,12.1569,44.3964,14.3647,4.64,-9.7247,-7.75352,1,8,0,0,17,74.902,0,0,2.304,5.05248
12663,740.48,14.4248,14.2406,12.7189,31,-25,0,-25.00,2654.75,0.332008664,26,31,68,14.69,1.8,9.01961,12.1569,42.7266,14.3647,4.64,-9.7247,-7.931,1,8,0,0,17,74.902,0,0,2.304,5.09712
12664,740.52,14.4248,14.2406,12.7458,31,-25,0,-25.00,2679.25,0.312176915,26,31,68,13.94,1.78,9.01961,11.7647,42.4796,14.3647,4.495,-9.8697,-7.99383,1,8,0,0,17,74.902,0,0,2.304,5.14416
12665,740.56,14.4673,14.2406,12.7458,31,-25,0,-25.00,2679,0.314445689,26,31,68,14.04,1.78,9.01961,11.7647,42.6105,14.3647,4.495,-9.8697,-7.99383,1,8,0,0,17,74.902,0,0,2.304,5.14368
12666,740.6,14.4248,14.2406,12.7728,31,-25,0,-25.00,2661.5,0.312229946,26,31,68,13.85,1.78,9.41177,11.7647,43.905,14.3647,4.495,-9.8697,-7.99254,1,8,0,0,17,74.902,0,0,2.304,5.11008
12667,740.64,14.4248,14.1258,12.7728,31,-25,0,-25.00,2645.5,0.312077112,26,31,68,13.76,1.78,9.41177,12.1569,45.1355,14.3647,4.495,-9.8697,-7.89519,1,8,0,0,16,74.902,0,0,2.048,4.514986667
12668,740.68,14.0457,14.1258,12.7728,31,-25,0,-25.00,2645.5,0.318427518,26,31,68,14.04,1.78,9.80392,12.1569,46.069,14.3647,4.495,-9.8697,-7.89519,1,8,0,0,16,74.902,0,0,2.304,5.07936
12669,740.72,14.2565,14.1258,12.7728,30,-25,0,-25.00,2657.25,0.319051651,26,31,68,14.13,1.8,9.80392,12.1569,46.0564,14.3647,4.495,-9.8697,-7.85946,1,8,0,0,16,74.902,0,0,2.304,5.10192
