sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
167,5.040,13.0343,13.4821,255,0,0,1491.25,0,5.5,44.6,11.56,0,10.5882,0,14.3647,6.38,-8.63659,1,7,0,0,3,0,0,0,3.328
168,5.070,12.6977,13.4821,255,0,0,1502.5,0,4.5,44.6,11.39,0,10.5882,0,14.3647,6.38,-8.6366,1,7,0,0,3,0,0,0,3.328
169,5.100,13.1174,13.4821,255,0,0,1498.25,0,5,44.6,11.45,0,10.5882,0,14.3647,6.38,-8.6366,1,7,0,0,3,0,0,0,3.328
170,5.130,13.0343,13.4821,255,0,0,1496.75,0,5,44.6,11.34,0,10.5882,0,14.3647,6.38,-8.63661,1,7,0,0,3,0,0,0,3.328
171,5.160,13.0768,13.4821,255,0,0,1503.5,0,5,44.6,11.67,0,10.5882,0,14.3647,6.235,-8.63661,1,7,0,0,3,0,0,0,3.328
172,5.190,12.9917,13.4821,255,0,0,1504.5,0,4.5,44.6,11.67,0,10.5882,0,14.3647,6.235,-8.63661,1,7,0,0,3,0,0,0,3.328
173,5.220,13.2451,13.4821,255,0,0,1492.75,0,5.5,44.6,11.56,0,10.5882,0,14.3647,6.38,-8.63661,1,7,0,0,3,0,0,0,3.328
174,5.250,13.0343,13.4821,255,0,0,1485.75,0,6.5,44.6,11.56,0,10.5882,0,14.3647,6.235,-8.63662,1,7,0,0,3,0,0,0,3.328
175,5.280,12.6126,13.4821,255,0,0,1483.5,0,6.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63662,1,7,0,0,3,0,0,0,3.328
176,5.310,12.9917,13.4821,255,0,0,1493.75,0,5.5,44.6,11.5,0,10.5882,0,14.3647,6.235,-8.63663,1,7,0,0,3,0,0,0,3.328
177,5.340,12.4869,13.4821,255,0,0,1502,0,5,44.6,11.61,0,10.5882,0,14.3647,6.235,-8.63663,1,7,0,0,3,0,0,0,3.328
178,5.370,12.9492,13.4821,255,0,0,1493.25,0,6,44.6,11.56,0,10.5882,0,14.3647,6.235,-8.63663,1,7,0,0,3,0,0,0,3.328
179,5.400,12.4869,13.4821,255,0,0,1482.75,0,6.5,44.6,11.5,0,10.5882,0,14.3647,6.235,-8.63663,1,7,0,0,3,0,0,0,3.328
180,5.430,13.3282,13.4821,255,0,0,1492,0,6,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63664,1,7,0,0,3,0,0,0,3.328
181,5.460,13.0343,13.4821,255,0,0,1494.75,0,5.5,44.6,11.56,0,10.5882,0,14.3647,6.235,-8.63664,1,7,0,0,3,0,0,0,3.328
182,5.490,13.3282,13.4882,255,0,0,1496.5,0,5.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63665,1,7,0,0,3,0,0,0,3.328
183,5.520,12.8234,13.4882,255,0,0,1499.25,0,5.5,44.6,11.5,0,10.5882,0,14.3647,6.235,-8.63665,1,7,0,0,3,0,0,0,3.328
184,5.550,13.4559,13.4882,255,0,0,1501.75,0,5.5,44.6,11.67,0,10.5882,0,14.3647,6.235,-8.63665,1,7,0,0,3,0,0,0,3.328
185,5.580,12.5275,13.4882,255,0,0,1492.5,0,6,44.6,11.61,0,10.5882,0,14.3647,6.235,-8.63665,1,7,0,0,3,0,0,0,3.328
186,5.610,13.3708,13.4882,255,0,0,1487,0,6.5,44.6,11.5,0,10.5882,0,14.3647,6.235,-8.63665,1,7,0,0,3,0,0,0,3.328
187,5.640,12.9492,13.4882,255,0,0,1501.25,0,5.5,44.6,11.5,0,10.5882,0,14.3647,6.235,-8.63666,1,7,0,0,3,0,0,0,3.328
188,5.670,13.4559,13.4882,255,0,0,1508.25,0,5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63666,1,7,0,0,3,0,0,0,3.328
189,5.700,13.0768,13.4882,255,0,0,1499.25,0,5.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63667,1,7,0,0,3,0,0,0,3.328
190,5.730,13.4133,13.4882,255,0,0,1499,0,5.5,44.6,11.29,0,10.5882,0,14.3647,6.235,-8.63667,1,7,0,0,3,0,0,0,3.328
191,5.760,12.866,13.4882,255,0,0,1507.5,0,5,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63668,1,7,0,0,3,0,0,0,3.328
192,5.790,13.3282,13.4882,255,0,0,1507.75,0,5,44.6,11.61,0,10.5882,0,14.3647,6.235,-8.63668,1,7,0,0,3,0,0,0,3.328
193,5.820,12.7384,13.4882,255,0,0,1499,0,6,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63668,1,7,0,0,3,0,0,0,3.328
194,5.850,13.2876,13.4882,255,0,0,1494.25,0,6.5,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63668,1,7,0,0,3,0,0,0,3.328
195,5.880,12.6977,13.4882,255,0,0,1507.5,0,5.5,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63669,1,7,0,0,3,0,0,0,3.328
196,5.910,12.9085,13.4882,255,0,0,1520.5,0,4,44.6,11.5,0,10.5882,0,14.3647,6.235,-8.63669,1,7,0,0,3,0,0,0,3.328
197,5.940,13.16,13.4882,255,0,0,1526.25,0,4,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63669,1,7,0,0,3,0,0,0,3.328
198,5.970,12.9085,13.4882,255,0,0,1517.5,0,4.5,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.6367,1,7,0,0,3,0,0,0,3.328
199,6.000,12.9492,13.4882,255,0,0,1489,0,7,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.6367,1,7,0,0,3,0,0,0,3.328
200,6.030,12.9085,13.4882,255,0,0,1490.75,0,7,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.6367,1,7,0,0,3,0,0,0,3.328
201,6.060,12.3593,13.4882,255,0,0,1489.75,0,7,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.6367,1,7,0,0,3,0,0,0,3.328
202,6.090,12.7384,13.4882,255,0,0,1483.25,0,7.5,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63671,1,7,0,0,3,0,0,0,3.328
203,6.120,12.191,13.4882,255,0,0,1479.75,0,7,44.6,11.61,0,10.5882,0,14.3647,6.235,-8.63671,1,7,0,0,3,0,0,0,3.328
204,6.150,12.9085,13.4942,255,0,0,1487.75,0,7,44.6,11.77,0,10.5882,0,14.3647,6.235,-8.63672,1,7,0,0,3,0,0,0,3.328
205,6.180,12.6977,13.4942,255,0,0,1482.5,0,7.5,44.6,11.61,0,10.5882,0,14.3647,6.235,-8.63672,1,7,0,0,3,0,0,0,3.328
206,6.210,12.9492,13.4942,255,0,0,1493.25,0,6.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63673,1,7,0,0,3,0,0,0,3.328
207,6.240,12.3187,13.4942,255,0,0,1507,0,5.5,44.6,11.56,0,10.5882,0,14.3647,6.235,-8.63673,1,7,0,0,3,0,0,0,3.328
208,6.270,12.8234,13.4942,255,0,0,1510.5,0,5.5,44.6,11.29,0,10.5882,0,14.3647,6.235,-8.63673,1,7,0,0,3,0,0,0,3.328
209,6.300,12.3593,13.4942,255,0,0,1500.75,0,6.5,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63673,1,7,0,0,3,0,0,0,3.328
210,6.330,12.9492,13.4942,255,0,0,1486.5,0,7.5,44.6,11.34,0,10.5882,0,14.3647,6.235,-8.63674,1,7,0,0,3,0,0,0,3.328
211,6.360,12.4444,13.4942,255,0,0,1486.5,0,7.5,44.6,11.29,0,10.5882,0,14.3647,6.235,-8.63674,1,7,0,0,3,0,0,0,3.328
212,6.390,12.6977,13.4942,255,0,0,1489.75,0,7,44.6,11.34,0,10.5882,0,14.3647,6.235,-8.63675,1,7,0,0,3,0,0,0,3.328
213,6.420,12.6126,13.4942,255,0,0,1486.75,0,7.5,44.6,11.34,0,10.5882,0,14.3647,6.235,-8.63675,1,7,0,0,3,0,0,0,3.328
214,6.450,12.866,13.4942,255,0,0,1485.75,0,7.5,44.6,11.56,0,10.5882,0,14.3647,6.235,-8.63675,1,7,0,0,3,0,0,0,3.328
215,6.480,12.6126,13.4942,255,0,0,1496,0,6.5,44.6,11.56,0,10.5882,0,14.3647,6.235,-8.63675,1,7,0,0,3,0,0,0,3.328
216,6.510,12.9085,13.4942,255,0,0,1498.5,0,6.5,44.6,11.34,0,10.5882,0,14.3647,6.235,-8.63675,1,7,0,0,3,0,0,0,3.328
217,6.540,12.5701,13.4942,255,0,0,1492,0,7,44.6,11.39,0,10.5882,0,14.3647,6.235,-8.63676,1,7,0,0,3,0,0,0,3.328
218,6.570,12.866,13.4942,255,0,0,1498,0,6.5,44.6,11.29,0,10.5882,0,14.3647,6.235,-8.63676,1,7,0,0,3,0,0,0,3.328
219,6.600,12.6552,13.4942,255,0,0,1507,0,6,44.6,11.23,0,10.5882,0,14.3647,6.235,-8.63677,1,7,0,0,3,0,0,0,3.328
220,6.630,12.7809,13.4942,255,0,0,1506.75,0,6,44.6,11.34,0,10.5882,0,14.3647,6.235,-8.63677,1,7,0,0,3,0,0,0,3.328
221,6.660,12.5275,13.5003,255,0,0,1507,0,6,44.6,11.34,0,10.5882,0,14.3647,6.235,-8.63678,1,7,0,0,3,0,0,0,3.328
222,6.690,12.9085,13.5003,255,0,0,1510,0,6,44.6,11.29,0,10.5882,0,14.3647,6.235,-8.63678,1,7,0,0,3,0,0,0,3.328
223,6.720,12.4444,13.5003,255,0,0,1508.5,0,6,44.6,11.23,0,10.5882,0,14.3647,6.235,-8.63678,1,7,0,0,3,0,0,0,3.328
224,6.750,12.9492,13.5003,255,0,0,1492.75,0,7.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63678,1,7,0,0,3,0,0,0,3.328
225,6.780,12.4869,13.5003,255,0,0,1480.25,0,8.5,44.6,11.45,0,10.1961,0,14.3647,6.235,-8.63679,1,7,0,0,3,0,0,0,3.328
226,6.810,12.9492,13.5003,255,0,0,1484.5,0,8,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.63679,1,7,0,0,3,0,0,0,3.328
227,6.840,12.9917,13.5003,255,0,0,1492.75,0,7.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.6368,1,7,0,0,3,0,0,0,3.328
228,6.870,13.2876,13.5003,255,0,0,1499,0,6.5,44.6,11.45,0,10.5882,0,14.3647,6.235,-8.6368,1,7,0,0,3,0,0,0,3.328
229,6.900,13.3282,13.5003,255,0,0,1492.5,0,7.5,44.6,11.34,0,10.1961,0,14.3647,6.235,-8.6368,1,7,0,0,3,0,0,0,3.328
230,6.930,13.539,13.5003,255,0,0,1496.75,0,7,44.6,11.23,0,10.1961,0,14.3647,6.235,-8.6368,1,7,0,0,3,0,0,0,3.328
231,6.960,13.4133,13.5003,255,0,0,1505.25,0,6.5,44.6,11.23,0,10.1961,0,14.3647,6.235,-8.6368,1,7,0,0,3,0,0,0,3.328
232,6.990,13.4133,13.5003,255,0,0,1496.75,0,7,44.6,11.29,0,10.1961,0,14.3647,6.235,-8.63681,1,7,0,0,3,0,0,0,3.328
233,7.020,13.2876,13.5003,255,0,0,1489.75,0,7.5,44.6,11.34,0,10.1961,0,14.3647,6.235,-8.63681,1,7,0,0,3,0,0,0,3.328
234,7.050,13.2876,13.5003,255,0,0,1505,0,6.5,44.6,11.29,0,10.1961,0,14.3647,6.235,-8.63682,1,7,0,0,3,0,0,0,3.328
235,7.080,13.0343,13.5003,255,0,0,1516,0,5.5,44.6,11.18,0,10.1961,0,14.3647,6.09,-8.63682,1,7,0,0,3,0,0,0,3.328
236,7.110,13.3282,13.5003,255,0,0,1504.25,0,6.5,44.6,11.11,0,10.1961,0,14.3647,6.09,-8.63682,1,7,0,0,3,0,0,0,3.328
237,7.140,12.6977,13.5003,255,0,0,1492.75,0,7.5,44.6,11.29,0,10.1961,0,14.3647,6.09,-8.63682,1,7,0,0,3,0,0,0,3.328
238,7.170,12.9492,13.5063,255,0,0,1488.75,0,8,44.6,11.34,0,10.1961,0,14.3647,6.09,-8.63683,1,7,0,0,3,0,0,0,3.328
239,7.200,12.7384,13.5063,255,0,0,1495.75,0,7.5,44.6,11.34,0,10.1961,0,14.3647,6.09,-8.63683,1,7,0,0,3,0,0,0,3.328
240,7.230,12.9917,13.5063,255,0,0,1506.75,0,6.5,44.6,11.23,0,10.1961,0,14.3647,6.09,-8.63683,1,7,0,0,3,0,0,0,3.328
241,7.260,12.8234,13.5063,255,0,0,1498.25,0,7,44.6,11.18,0,10.1961,0,14.3647,6.09,-8.63683,1,7,0,0,3,0,0,0,3.328
242,7.290,12.9917,13.5063,255,0,0,1503.75,0,7,44.6,11.11,0,10.1961,0,14.3647,6.09,-8.63684,1,7,0,0,3,0,0,0,3.328
243,7.320,12.6552,13.5063,255,0,0,1509.75,0,6.5,44.6,11,0,10.1961,0,14.3647,6.09,-8.63684,1,7,0,0,3,0,0,0,3.328
244,7.350,12.9492,13.5063,255,0,0,1500.25,0,7,44.6,11.23,0,10.1961,0,14.3647,6.09,-8.63684,1,7,0,0,3,0,0,0,3.328
245,7.380,12.7384,13.5063,255,0,0,1492.75,0,8,44.6,11.34,0,10.1961,0,14.3647,6.09,-8.63684,1,7,0,0,3,0,0,0,3.328
246,7.410,12.7384,13.5063,255,0,0,1493.75,0,8,44.6,11.18,0,10.1961,0,14.3647,6.09,-8.63684,1,7,0,0,3,0,0,0,3.328
247,7.440,12.4869,13.5063,255,0,0,1506.25,0,7,44.6,11.18,0,10.1961,0,14.3647,6.09,-8.63685,1,7,0,0,3,0,0,0,3.328
248,7.470,12.9492,13.5063,255,0,0,1509.25,0,6.5,44.6,11.34,0,10.1961,0,14.3647,6.09,-8.63685,1,7,0,0,3,0,0,0,3.328
249,7.500,12.4018,13.5063,255,0,0,1502.25,0,7,44.6,11.29,0,10.1961,0,14.3647,6.09,-8.63685,1,7,0,0,3,0,0,0,3.328
250,7.530,12.8234,13.5063,255,0,0,1496.25,0,7.5,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63685,1,7,0,0,3,0,0,0,3.328
251,7.560,12.5701,13.5063,255,0,0,1503.5,0,7,44.6,11.11,0,10.1961,0,14.3647,6.09,-8.63686,1,7,0,0,3,0,0,0,3.328
252,7.590,12.866,13.5063,255,0,0,1506.25,0,7,44.6,11.23,0,10.1961,0,14.3647,6.09,-8.63686,1,7,0,0,3,0,0,0,3.328
253,7.620,12.7384,13.5063,255,0,0,1508.75,0,7,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63686,1,7,0,0,3,0,0,0,3.328
254,7.650,12.866,13.5063,255,0,0,1511.5,0,6.5,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63686,1,7,0,0,3,0,0,0,3.328
255,7.680,12.3593,13.5063,255,0,0,1518,0,6,44.6,10.93,0,10.1961,0,14.3647,6.09,-8.63687,1,7,0,0,3,0,0,0,3.328
256,7.710,12.9492,13.5063,255,0,0,1509.25,0,7,44.6,10.78,0,10.1961,0,14.3647,6.09,-8.63687,1,7,0,0,3,0,0,0,3.328
257,7.740,12.4444,13.5063,255,0,0,1493.75,0,8.5,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.63687,1,7,0,0,3,0,0,0,3.072
258,7.770,12.9917,13.5063,255,0,0,1491.25,0,8.5,44.6,11,0,10.1961,0,14.3647,6.09,-8.63687,1,7,0,0,3,0,0,0,3.072
259,7.800,12.6126,13.5124,255,0,0,1501.75,0,7.5,44.6,11.07,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
260,7.830,13.0343,13.5124,255,0,0,1504.25,0,7.5,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
261,7.860,12.7384,13.5124,255,0,0,1495.5,0,8,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
262,7.890,13.0343,13.5124,255,0,0,1487,0,9,44.6,11,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
263,7.920,12.6126,13.5124,255,0,0,1494,0,8.5,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
264,7.950,12.866,13.5124,255,0,0,1493.5,0,8.5,44.6,11.18,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
265,7.980,12.5701,13.5124,255,0,0,1487,0,9,44.6,11.23,0,10.1961,0,14.3647,6.09,-8.63688,1,7,0,0,3,0,0,0,3.072
266,8.010,12.866,13.5124,255,0,0,1484.75,0,9,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63689,1,7,0,0,3,0,0,0,3.072
267,8.040,12.9085,13.5124,255,0,0,1494,0,8,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63689,1,7,0,0,3,0,0,0,3.072
268,8.070,13.0768,13.5124,255,0,0,1500.75,0,7.5,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63689,1,7,0,0,3,0,0,0,3.072
269,8.100,12.9085,13.5124,255,0,0,1497.25,0,8,44.6,11,0,10.1961,0,14.3647,6.09,-8.63689,1,7,0,0,3,0,0,0,3.072
270,8.130,12.9917,13.5124,255,0,0,1499.75,0,8,44.6,10.78,0,10.1961,0,14.3647,6.09,-8.6369,1,7,0,0,3,0,0,0,3.072
271,8.160,12.8234,13.5124,255,0,0,1503.25,0,7.5,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.6369,1,7,0,0,3,0,0,0,3.072
272,8.190,12.9917,13.5124,255,0,0,1500.25,0,8,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.6369,1,7,0,0,3,0,0,0,3.072
273,8.220,12.6552,13.5124,255,0,0,1496.75,0,8,44.6,11,0,10.1961,0,14.3647,6.09,-8.6369,1,7,0,0,3,0,0,0,3.072
274,8.250,12.9492,13.5124,255,0,0,1498,0,8,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63691,1,7,0,0,3,0,0,0,3.072
275,8.280,12.866,13.5124,255,0,0,1510.75,0,7,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63691,1,7,0,0,3,0,0,0,3.072
276,8.310,13.2025,13.5185,255,0,0,1513,0,7,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63691,1,7,0,0,3,0,0,0,3.072
277,8.340,12.866,13.5185,255,0,0,1502.5,0,8,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.63691,1,7,0,0,3,0,0,0,3.072
278,8.370,13.0768,13.5185,255,0,0,1506.75,0,7.5,44.6,10.93,0,10.1961,0,14.3647,6.09,-8.63692,1,7,0,0,3,0,0,0,3.072
279,8.400,12.6552,13.5185,255,0,0,1519.75,0,6.5,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.63692,1,7,0,0,3,0,0,0,3.072
280,8.430,13.1174,13.5185,255,0,0,1515,0,7,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.63692,1,7,0,0,3,0,0,0,3.072
281,8.460,12.4444,13.5185,255,0,0,1503.25,0,8,44.6,10.93,0,10.1961,0,14.3647,6.09,-8.63692,1,7,0,0,3,0,0,0,3.072
282,8.490,12.866,13.5185,255,0,0,1483.25,0,9.5,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63692,1,7,0,0,3,0,0,0,3.072
283,8.520,12.6126,13.5185,255,0,0,1494.5,0,8.5,44.6,11.12,0,10.1961,0,14.3647,6.09,-8.63693,1,7,0,0,3,0,0,0,3.072
284,8.550,12.9917,13.5185,255,0,0,1504,0,8,44.6,11,0,10.1961,0,14.3647,6.09,-8.63693,1,7,0,0,3,0,0,0,3.072
285,8.580,12.6977,13.5185,255,0,0,1503,0,8,44.6,11,0,10.1961,0,14.3647,6.09,-8.63693,1,7,0,0,3,0,0,0,3.072
286,8.610,13.0768,13.5185,255,0,0,1513.25,0,7.5,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63693,1,7,0,0,3,0,0,0,3.072
287,8.640,12.5701,13.5185,255,0,0,1512.25,0,7.5,44.6,11.05,0,10.1961,0,14.3647,6.09,-8.63694,1,7,0,0,3,0,0,0,3.072
288,8.670,13.0768,13.5185,255,0,0,1499.75,0,8.5,44.6,11.04,0,10.1961,0,14.3647,6.09,-8.63694,1,7,0,0,3,0,0,0,3.072
289,8.700,12.5701,13.5185,255,0,0,1482.5,0,10,44.6,11.11,0,10.1961,0,14.3647,6.09,-8.63694,1,7,0,0,3,0,0,0,3.072
290,8.730,12.9085,13.5185,255,0,0,1482.75,0,10,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.63694,1,7,0,0,3,0,0,0,3.072
291,8.760,12.5701,13.5185,255,0,0,1494.5,0,9,44.6,11,0,10.1961,0,14.3647,6.09,-8.63695,1,7,0,0,3,0,0,0,3.072
292,8.790,13.1174,13.5185,255,0,0,1501.75,0,8,44.6,10.78,0,10.1961,0,14.3647,6.09,-8.63695,1,7,0,0,3,0,0,0,3.072
293,8.820,12.7809,13.5185,255,0,0,1499.5,0,8.5,44.6,10.93,0,10.1961,0,14.3647,6.09,-8.63695,1,7,0,0,3,0,0,0,3.072
294,8.850,13.1174,13.5185,255,0,0,1502,0,8.5,44.6,10.78,0,10.1961,0,14.3647,6.09,-8.63695,1,7,0,0,3,0,0,0,3.072
295,8.880,12.6552,13.5185,255,0,0,1504.5,0,8,44.6,10.64,0,10.1961,0,14.3647,6.09,-8.63695,1,7,0,0,3,0,0,0,3.072
296,8.910,12.9085,13.5185,255,0,0,1516.75,0,7,44.6,10.64,0,10.1961,0,14.3647,6.09,-8.63696,1,7,0,0,3,0,0,0,3.072
297,8.940,12.5275,13.5185,255,0,0,1510.25,0,8,44.6,10.78,0,10.1961,0,14.3647,6.09,-8.63696,1,7,0,0,3,0,0,0,3.072
298,8.970,12.9492,13.5245,255,0,0,1500,0,8.5,44.6,10.86,0,10.1961,0,14.3647,6.09,-8.63696,1,7,0,0,3,0,0,0,3.072
299,9.000,12.7384,13.5245,255,0,0,1501.5,0,8.5,44.6,10.86,0,10.1961,0,14.3647,5.945,-8.63696,1,7,0,0,3,0,0,0,3.072
300,9.030,13.3282,13.5245,255,0,0,1506.25,0,8,46.4,10.64,0,10.1961,0,14.3647,5.945,-8.63696,1,7,0,0,3,0,0,0,3.072
301,9.060,12.9917,13.5245,255,0,0,1491.25,0,9.5,46.4,10.86,0,10.1961,0,14.3647,5.945,-8.63696,1,7,0,0,3,0,0,0,3.072
302,9.090,13.3708,13.5245,255,0,0,1485.75,0,10,46.4,10.71,0,10.1961,0,14.3647,5.945,-8.63697,1,7,0,0,3,0,0,0,3.072
303,9.120,12.8234,13.5245,255,0,0,1500.5,0,8.5,46.4,10.71,0,10.1961,0,14.3647,5.945,-8.63697,1,7,0,0,3,0,0,0,3.072
304,9.150,13.3708,13.5245,255,0,0,1499.5,0,9,46.4,10.78,0,10.1961,0,14.3647,5.945,-8.63697,1,7,0,0,3,0,0,0,3.072
305,9.180,12.8234,13.5245,255,0,0,1497.25,0,9,46.4,10.71,0,10.1961,0,14.3647,5.945,-8.63697,1,7,0,0,3,0,0,0,3.072
306,9.210,13.4133,13.5245,255,0,0,1507.25,0,8,46.4,10.78,0,10.1961,0,14.3647,5.945,-8.63698,1,7,0,0,3,0,0,0,3.072
307,9.240,12.7384,13.5245,255,0,0,1529.25,0,6.5,46.4,10.98,0,10.1961,0,14.3647,5.945,-8.63698,1,7,0,0,3,0,0,0,3.072
308,9.270,13.2025,13.5245,255,0,0,1527,0,6.5,46.4,11.12,0,10.1961,0,14.3647,5.945,-8.63698,1,7,0,0,3,0,0,0,3.072
309,9.300,13.3282,13.5245,255,0,0,1508,0,8.5,46.4,11.12,0,10.1961,0,14.3647,5.945,-8.63698,1,7,0,0,3,0,0,0,3.072
310,9.330,13.3708,13.5245,255,0,0,1499.25,0,9,46.4,11.12,0,10.1961,0,14.3647,5.945,-8.63698,1,7,0,0,3,0,0,0,3.072
311,9.360,13.3708,13.5245,255,0,0,1514.25,0,8,46.4,11.05,0,10.1961,0,14.3647,5.945,-8.63699,1,7,0,0,3,0,0,0,3.072
312,9.390,13.3282,13.5245,255,0,0,1525.75,0,7,46.4,10.93,0,10.1961,0,14.3647,5.945,-8.63699,1,7,0,0,3,0,0,0,3.072
313,9.420,13.2025,13.5245,255,0,0,1527.5,0,7,46.4,10.93,0,9.80392,0,14.3647,5.945,-8.63699,1,7,0,0,3,0,0,0,3.072
314,9.450,13.3282,13.5245,255,0,0,1516.25,0,8,46.4,10.86,0,9.80392,0,14.3647,5.945,-8.63699,1,7,0,0,3,0,0,0,3.072
315,9.480,13.4133,13.5306,255,0,0,1519.75,0,8,46.4,10.71,0,9.80392,0,14.3647,5.945,-8.637,1,7,0,0,3,0,0,0,3.072
316,9.510,13.2451,13.5306,255,0,0,1524,0,7.5,46.4,10.78,0,9.80392,0,14.3647,5.945,-8.637,1,7,0,0,3,0,0,0,3.072
317,9.540,13.2451,13.5306,255,0,0,1520.75,0,8,46.4,10.78,0,9.80392,0,14.3647,5.945,-8.637,1,7,0,0,3,0,0,0,3.072
318,9.570,13.3282,13.5306,255,0,0,1509.5,0,9,46.4,10.78,0,9.80392,0,14.3647,5.945,-8.637,1,7,0,0,3,0,0,0,3.072
319,9.600,13.3282,13.5306,255,0,0,1512.75,0,8.5,46.4,10.86,0,9.80392,0,14.3647,5.945,-8.63701,1,7,0,0,3,0,0,0,3.072
320,9.630,13.3282,13.5306,255,0,0,1521.5,0,8,46.4,10.78,0,9.80392,0,14.3647,5.945,-8.63701,1,7,0,0,3,0,0,0,3.072
321,9.660,13.2876,13.5306,255,0,0,1518.75,0,8.5,46.4,10.86,0,9.80392,0,14.3647,5.945,-8.63701,1,7,0,0,3,0,0,0,3.072
322,9.690,13.2025,13.5306,255,0,0,1506,0,9.5,46.4,10.64,0,9.80392,0,14.3647,5.945,-8.63701,1,7,0,0,3,0,0,0,3.072
323,9.720,13.2451,13.5306,255,0,0,1504.75,0,9.5,46.4,10.29,0,9.80392,0,14.3647,5.945,-8.63702,1,7,0,0,3,0,0,0,3.072
324,9.750,13.1174,13.5306,255,0,0,1505,0,9.5,46.4,10.5,0,9.80392,0,14.3647,5.945,-8.63702,1,7,0,0,3,0,0,0,3.072
325,9.780,13.2025,13.5306,255,0,0,1494.25,0,10.5,46.4,10.64,0,9.80392,0,14.3647,5.945,-8.63702,1,7,0,0,3,0,0,0,3.072
326,9.810,13.2025,13.5306,255,0,0,1492.75,0,10.5,46.4,10.78,0,9.80392,0,14.3647,5.945,-8.63702,1,7,0,0,3,0,0,0,3.072
327,9.840,13.2451,13.5306,255,0,0,1486.5,0,11,46.4,10.64,0,9.80392,0,14.3647,5.945,-8.63702,1,7,0,0,3,0,0,0,3.072
328,9.870,13.2451,13.5306,255,0,0,1490.25,0,10.5,46.4,10.57,0,9.80392,0,14.3647,5.945,-8.63703,1,7,0,0,3,0,0,0,3.072
329,9.900,13.3282,13.5306,255,0,0,1489.5,0,10.5,46.4,10.71,0,9.80392,0,14.3647,5.945,-8.63703,1,7,0,0,3,0,0,0,3.072
330,9.930,13.1174,13.5306,255,0,0,1483.75,0,11,46.4,10.71,0,9.80392,0,14.3647,5.945,-8.63703,1,7,0,0,3,0,0,0,3.072
331,9.960,13.2876,13.5306,255,0,0,1492.5,0,10,46.4,10.64,0,9.80392,0,14.3647,5.945,-8.63703,1,7,0,0,3,0,0,0,3.072
332,9.990,13.2876,13.5306,255,0,0,1495.5,0,10,46.4,10.71,0,9.80392,0,14.3647,5.945,-8.63704,1,7,0,0,3,0,0,0,3.072
